Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
09;053;053;020;053020;Roccalbegna;Roccalbegna;;3;Centro;Toscana;Grosseto;1;0;GR;53020;53020;53020;53020;H417;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;021;053021;Roccastrada;Roccastrada;;3;Centro;Toscana;Grosseto;1;0;GR;53021;53021;53021;53021;H449;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;022;053022;Santa Fiora;Santa Fiora;;3;Centro;Toscana;Grosseto;1;0;GR;53022;53022;53022;53022;I187;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;023;053023;Scansano;Scansano;;3;Centro;Toscana;Grosseto;1;0;GR;53023;53023;53023;53023;I504;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;024;053024;Scarlino;Scarlino;;3;Centro;Toscana;Grosseto;1;0;GR;53024;53024;53024;53024;I510;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;025;053025;Seggiano;Seggiano;;3;Centro;Toscana;Grosseto;1;0;GR;53025;53025;53025;53025;I571;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;026;053026;Sorano;Sorano;;3;Centro;Toscana;Grosseto;1;0;GR;53026;53026;53026;53026;I841;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;027;053027;Monterotondo Marittimo;Monterotondo Marittimo;;3;Centro;Toscana;Grosseto;1;0;GR;53027;53027;53027;53027;F612;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;053;053;028;053028;Semproniano;Semproniano;;3;Centro;Toscana;Grosseto;1;0;GR;53028;53028;53028;53028;I601;ITI;ITI1;ITI1A;ITI;ITI1;ITI1A
09;100;100;001;100001;Cantagallo;Cantagallo;;3;Centro;Toscana;Prato;1;0;PO;100001;100001;100001;100001;B626;ITI;ITI1;ITI15;ITI;ITI1;ITI15
09;100;100;002;100002;Carmignano;Carmignano;;3;Centro;Toscana;Prato;1;0;PO;100002;100002;100002;100002;B794;ITI;ITI1;ITI15;ITI;ITI1;ITI15
09;100;100;003;100003;Montemurlo;Montemurlo;;3;Centro;Toscana;Prato;1;0;PO;100003;100003;100003;100003;F572;ITI;ITI1;ITI15;ITI;ITI1;ITI15
09;100;100;004;100004;Poggio a Caiano;Poggio a Caiano;;3;Centro;Toscana;Prato;1;0;PO;100004;100004;100004;100004;G754;ITI;ITI1;ITI15;ITI;ITI1;ITI15
09;100;100;005;100005;Prato;Prato;;3;Centro;Toscana;Prato;1;1;PO;100005;100005;100005;100005;G999;ITI;ITI1;ITI15;ITI;ITI1;ITI15
09;100;100;006;100006;Vaiano;Vaiano;;3;Centro;Toscana;Prato;1;0;PO;100006;100006;100006;100006;L537;ITI;ITI1;ITI15;ITI;ITI1;ITI15
09;100;100;007;100007;Vernio;Vernio;;3;Centro;Toscana;Prato;1;0;PO;100007;100007;100007;100007;L775;ITI;ITI1;ITI15;ITI;ITI1;ITI15
10;054;054;001;054001;Assisi;Assisi;;3;Centro;Umbria;Perugia;1;0;PG;54001;54001;54001;54001;A475;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;002;054002;Bastia Umbra;Bastia Umbra;;3;Centro;Umbria;Perugia;1;0;PG;54002;54002;54002;54002;A710;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;003;054003;Bettona;Bettona;;3;Centro;Umbria;Perugia;1;0;PG;54003;54003;54003;54003;A832;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;004;054004;Bevagna;Bevagna;;3;Centro;Umbria;Perugia;1;0;PG;54004;54004;54004;54004;A835;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;005;054005;Campello sul Clitunno;Campello sul Clitunno;;3;Centro;Umbria;Perugia;1;0;PG;54005;54005;54005;54005;B504;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;006;054006;Cannara;Cannara;;3;Centro;Umbria;Perugia;1;0;PG;54006;54006;54006;54006;B609;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;007;054007;Cascia;Cascia;;3;Centro;Umbria;Perugia;1;0;PG;54007;54007;54007;54007;B948;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;008;054008;Castel Ritaldi;Castel Ritaldi;;3;Centro;Umbria;Perugia;1;0;PG;54008;54008;54008;54008;C252;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;009;054009;Castiglione del Lago;Castiglione del Lago;;3;Centro;Umbria;Perugia;1;0;PG;54009;54009;54009;54009;C309;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;010;054010;Cerreto di Spoleto;Cerreto di Spoleto;;3;Centro;Umbria;Perugia;1;0;PG;54010;54010;54010;54010;C527;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;011;054011;Citerna;Citerna;;3;Centro;Umbria;Perugia;1;0;PG;54011;54011;54011;54011;C742;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;012;054012;Città della Pieve;Città della Pieve;;3;Centro;Umbria;Perugia;1;0;PG;54012;54012;54012;54012;C744;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;013;054013;Città di Castello;Città di Castello;;3;Centro;Umbria;Perugia;1;0;PG;54013;54013;54013;54013;C745;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;014;054014;Collazzone;Collazzone;;3;Centro;Umbria;Perugia;1;0;PG;54014;54014;54014;54014;C845;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;015;054015;Corciano;Corciano;;3;Centro;Umbria;Perugia;1;0;PG;54015;54015;54015;54015;C990;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;016;054016;Costacciaro;Costacciaro;;3;Centro;Umbria;Perugia;1;0;PG;54016;54016;54016;54016;D108;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;017;054017;Deruta;Deruta;;3;Centro;Umbria;Perugia;1;0;PG;54017;54017;54017;54017;D279;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;018;054018;Foligno;Foligno;;3;Centro;Umbria;Perugia;1;0;PG;54018;54018;54018;54018;D653;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;019;054019;Fossato di Vico;Fossato di Vico;;3;Centro;Umbria;Perugia;1;0;PG;54019;54019;54019;54019;D745;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;020;054020;Fratta Todina;Fratta Todina;;3;Centro;Umbria;Perugia;1;0;PG;54020;54020;54020;54020;D787;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;021;054021;Giano dell'Umbria;Giano dell'Umbria;;3;Centro;Umbria;Perugia;1;0;PG;54021;54021;54021;54021;E012;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;022;054022;Gualdo Cattaneo;Gualdo Cattaneo;;3;Centro;Umbria;Perugia;1;0;PG;54022;54022;54022;54022;E229;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;023;054023;Gualdo Tadino;Gualdo Tadino;;3;Centro;Umbria;Perugia;1;0;PG;54023;54023;54023;54023;E230;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;024;054024;Gubbio;Gubbio;;3;Centro;Umbria;Perugia;1;0;PG;54024;54024;54024;54024;E256;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;025;054025;Lisciano Niccone;Lisciano Niccone;;3;Centro;Umbria;Perugia;1;0;PG;54025;54025;54025;54025;E613;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;026;054026;Magione;Magione;;3;Centro;Umbria;Perugia;1;0;PG;54026;54026;54026;54026;E805;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;027;054027;Marsciano;Marsciano;;3;Centro;Umbria;Perugia;1;0;PG;54027;54027;54027;54027;E975;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;028;054028;Massa Martana;Massa Martana;;3;Centro;Umbria;Perugia;1;0;PG;54028;54028;54028;54028;F024;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;029;054029;Monte Castello di Vibio;Monte Castello di Vibio;;3;Centro;Umbria;Perugia;1;0;PG;54029;54029;54029;54029;F456;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;030;054030;Montefalco;Montefalco;;3;Centro;Umbria;Perugia;1;0;PG;54030;54030;54030;54030;F492;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;031;054031;Monteleone di Spoleto;Monteleone di Spoleto;;3;Centro;Umbria;Perugia;1;0;PG;54031;54031;54031;54031;F540;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;032;054032;Monte Santa Maria Tiberina;Monte Santa Maria Tiberina;;3;Centro;Umbria;Perugia;1;0;PG;54032;54032;54032;54032;F629;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;033;054033;Montone;Montone;;3;Centro;Umbria;Perugia;1;0;PG;54033;54033;54033;54033;F685;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;034;054034;Nocera Umbra;Nocera Umbra;;3;Centro;Umbria;Perugia;1;0;PG;54034;54034;54034;54034;F911;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;035;054035;Norcia;Norcia;;3;Centro;Umbria;Perugia;1;0;PG;54035;54035;54035;54035;F935;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;036;054036;Paciano;Paciano;;3;Centro;Umbria;Perugia;1;0;PG;54036;54036;54036;54036;G212;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;037;054037;Panicale;Panicale;;3;Centro;Umbria;Perugia;1;0;PG;54037;54037;54037;54037;G308;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;038;054038;Passignano sul Trasimeno;Passignano sul Trasimeno;;3;Centro;Umbria;Perugia;1;0;PG;54038;54038;54038;54038;G359;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;039;054039;Perugia;Perugia;;3;Centro;Umbria;Perugia;1;1;PG;54039;54039;54039;54039;G478;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;040;054040;Piegaro;Piegaro;;3;Centro;Umbria;Perugia;1;0;PG;54040;54040;54040;54040;G601;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;041;054041;Pietralunga;Pietralunga;;3;Centro;Umbria;Perugia;1;0;PG;54041;54041;54041;54041;G618;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;042;054042;Poggiodomo;Poggiodomo;;3;Centro;Umbria;Perugia;1;0;PG;54042;54042;54042;54042;G758;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;043;054043;Preci;Preci;;3;Centro;Umbria;Perugia;1;0;PG;54043;54043;54043;54043;H015;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;044;054044;San Giustino;San Giustino;;3;Centro;Umbria;Perugia;1;0;PG;54044;54044;54044;54044;H935;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;045;054045;Sant'Anatolia di Narco;Sant'Anatolia di Narco;;3;Centro;Umbria;Perugia;1;0;PG;54045;54045;54045;54045;I263;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;046;054046;Scheggia e Pascelupo;Scheggia e Pascelupo;;3;Centro;Umbria;Perugia;1;0;PG;54046;54046;54046;54046;I522;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;047;054047;Scheggino;Scheggino;;3;Centro;Umbria;Perugia;1;0;PG;54047;54047;54047;54047;I523;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;048;054048;Sellano;Sellano;;3;Centro;Umbria;Perugia;1;0;PG;54048;54048;54048;54048;I585;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;049;054049;Sigillo;Sigillo;;3;Centro;Umbria;Perugia;1;0;PG;54049;54049;54049;54049;I727;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;050;054050;Spello;Spello;;3;Centro;Umbria;Perugia;1;0;PG;54050;54050;54050;54050;I888;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;051;054051;Spoleto;Spoleto;;3;Centro;Umbria;Perugia;1;0;PG;54051;54051;54051;54051;I921;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;052;054052;Todi;Todi;;3;Centro;Umbria;Perugia;1;0;PG;54052;54052;54052;54052;L188;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;053;054053;Torgiano;Torgiano;;3;Centro;Umbria;Perugia;1;0;PG;54053;54053;54053;54053;L216;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;054;054054;Trevi;Trevi;;3;Centro;Umbria;Perugia;1;0;PG;54054;54054;54054;54054;L397;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;055;054055;Tuoro sul Trasimeno;Tuoro sul Trasimeno;;3;Centro;Umbria;Perugia;1;0;PG;54055;54055;54055;54055;L466;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;056;054056;Umbertide;Umbertide;;3;Centro;Umbria;Perugia;1;0;PG;54056;54056;54056;54056;D786;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;057;054057;Valfabbrica;Valfabbrica;;3;Centro;Umbria;Perugia;1;0;PG;54057;54057;54057;54057;L573;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;058;054058;Vallo di Nera;Vallo di Nera;;3;Centro;Umbria;Perugia;1;0;PG;54058;54058;54058;54058;L627;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;054;054;059;054059;Valtopina;Valtopina;;3;Centro;Umbria;Perugia;1;0;PG;54059;54059;54059;54059;L653;ITI;ITI2;ITI21;ITI;ITI2;ITI21
10;055;055;001;055001;Acquasparta;Acquasparta;;3;Centro;Umbria;Terni;1;0;TR;55001;55001;55001;55001;A045;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;002;055002;Allerona;Allerona;;3;Centro;Umbria;Terni;1;0;TR;55002;55002;55002;55002;A207;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;003;055003;Alviano;Alviano;;3;Centro;Umbria;Terni;1;0;TR;55003;55003;55003;55003;A242;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;004;055004;Amelia;Amelia;;3;Centro;Umbria;Terni;1;0;TR;55004;55004;55004;55004;A262;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;005;055005;Arrone;Arrone;;3;Centro;Umbria;Terni;1;0;TR;55005;55005;55005;55005;A439;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;006;055006;Attigliano;Attigliano;;3;Centro;Umbria;Terni;1;0;TR;55006;55006;55006;55006;A490;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;007;055007;Baschi;Baschi;;3;Centro;Umbria;Terni;1;0;TR;55007;55007;55007;55007;A691;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;008;055008;Calvi dell'Umbria;Calvi dell'Umbria;;3;Centro;Umbria;Terni;1;0;TR;55008;55008;55008;55008;B446;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;009;055009;Castel Giorgio;Castel Giorgio;;3;Centro;Umbria;Terni;1;0;TR;55009;55009;55009;55009;C117;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;010;055010;Castel Viscardo;Castel Viscardo;;3;Centro;Umbria;Terni;1;0;TR;55010;55010;55010;55010;C289;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;011;055011;Fabro;Fabro;;3;Centro;Umbria;Terni;1;0;TR;55011;55011;55011;55011;D454;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;012;055012;Ferentillo;Ferentillo;;3;Centro;Umbria;Terni;1;0;TR;55012;55012;55012;55012;D538;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;013;055013;Ficulle;Ficulle;;3;Centro;Umbria;Terni;1;0;TR;55013;55013;55013;55013;D570;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;014;055014;Giove;Giove;;3;Centro;Umbria;Terni;1;0;TR;55014;55014;55014;55014;E045;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;015;055015;Guardea;Guardea;;3;Centro;Umbria;Terni;1;0;TR;55015;55015;55015;55015;E241;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;016;055016;Lugnano in Teverina;Lugnano in Teverina;;3;Centro;Umbria;Terni;1;0;TR;55016;55016;55016;55016;E729;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;017;055017;Montecastrilli;Montecastrilli;;3;Centro;Umbria;Terni;1;0;TR;55017;55017;55017;55017;F457;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;018;055018;Montecchio;Montecchio;;3;Centro;Umbria;Terni;1;0;TR;55018;55018;55018;55018;F462;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;019;055019;Montefranco;Montefranco;;3;Centro;Umbria;Terni;1;0;TR;55019;55019;55019;55019;F510;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;020;055020;Montegabbione;Montegabbione;;3;Centro;Umbria;Terni;1;0;TR;55020;55020;55020;55020;F513;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;021;055021;Monteleone d'Orvieto;Monteleone d'Orvieto;;3;Centro;Umbria;Terni;1;0;TR;55021;55021;55021;55021;F543;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;022;055022;Narni;Narni;;3;Centro;Umbria;Terni;1;0;TR;55022;55022;55022;55022;F844;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;023;055023;Orvieto;Orvieto;;3;Centro;Umbria;Terni;1;0;TR;55023;55023;55023;55023;G148;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;024;055024;Otricoli;Otricoli;;3;Centro;Umbria;Terni;1;0;TR;55024;55024;55024;55024;G189;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;025;055025;Parrano;Parrano;;3;Centro;Umbria;Terni;1;0;TR;55025;55025;55025;55025;G344;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;026;055026;Penna in Teverina;Penna in Teverina;;3;Centro;Umbria;Terni;1;0;TR;55026;55026;55026;55026;G432;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;027;055027;Polino;Polino;;3;Centro;Umbria;Terni;1;0;TR;55027;55027;55027;55027;G790;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;028;055028;Porano;Porano;;3;Centro;Umbria;Terni;1;0;TR;55028;55028;55028;55028;G881;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;029;055029;San Gemini;San Gemini;;3;Centro;Umbria;Terni;1;0;TR;55029;55029;55029;55029;H857;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;030;055030;San Venanzo;San Venanzo;;3;Centro;Umbria;Terni;1;0;TR;55030;55030;55030;55030;I381;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;031;055031;Stroncone;Stroncone;;3;Centro;Umbria;Terni;1;0;TR;55031;55031;55031;55031;I981;ITI;ITI2;ITI22;ITI;ITI2;ITI22
10;055;055;032;055032;Terni;Terni;;3;Centro;Umbria;Terni;1;1;TR;55032;55032;55032;55032;L117;ITI;ITI2;ITI22;ITI;ITI2;ITI22
