Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
06;030;030;019;030019;Cassacco;Cassacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30019;30019;30019;30019;B994;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;020;030020;Castions di Strada;Castions di Strada;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30020;30020;30020;30020;C327;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;021;030021;Cavazzo Carnico;Cavazzo Carnico;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30021;30021;30021;30021;C389;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;022;030022;Cercivento;Cercivento;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30022;30022;30022;30022;C494;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;023;030023;Cervignano del Friuli;Cervignano del Friuli;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30023;30023;30023;30023;C556;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;024;030024;Chiopris-Viscone;Chiopris-Viscone;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30024;30024;30024;30024;C641;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;025;030025;Chiusaforte;Chiusaforte;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30025;30025;30025;30025;C656;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;026;030026;Cividale del Friuli;Cividale del Friuli;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30026;30026;30026;30026;C758;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;027;030027;Codroipo;Codroipo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30027;30027;30027;30027;C817;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;028;030028;Colloredo di Monte Albano;Colloredo di Monte Albano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30028;30028;30028;30028;C885;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;029;030029;Comeglians;Comeglians;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30029;30029;30029;30029;C918;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;030;030030;Corno di Rosazzo;Corno di Rosazzo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30030;30030;30030;30030;D027;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;031;030031;Coseano;Coseano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30031;30031;30031;30031;D085;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;032;030032;Dignano;Dignano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30032;30032;30032;30032;D300;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;033;030033;Dogna;Dogna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30033;30033;30033;30033;D316;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;034;030034;Drenchia;Drenchia;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30034;30034;30034;30034;D366;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;035;030035;Enemonzo;Enemonzo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30035;30035;30035;30035;D408;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;036;030036;Faedis;Faedis;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30036;30036;30036;30036;D455;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;037;030037;Fagagna;Fagagna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30037;30037;30037;30037;D461;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;039;030039;Flaibano;Flaibano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30039;30039;30039;30039;D630;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;040;030040;Forni Avoltri;Forni Avoltri;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30040;30040;30040;30040;D718;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;041;030041;Forni di Sopra;Forni di Sopra;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30041;30041;30041;30041;D719;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;042;030042;Forni di Sotto;Forni di Sotto;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30042;30042;30042;30042;D720;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;043;030043;Gemona del Friuli;Gemona del Friuli;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30043;30043;30043;30043;D962;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;044;030044;Gonars;Gonars;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30044;30044;30044;30044;E083;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;045;030045;Grimacco;Grimacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30045;30045;30045;30045;E179;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;046;030046;Latisana;Latisana;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30046;30046;30046;30046;E473;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;047;030047;Lauco;Lauco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30047;30047;30047;30047;E476;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;048;030048;Lestizza;Lestizza;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30048;30048;30048;30048;E553;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;049;030049;Lignano Sabbiadoro;Lignano Sabbiadoro;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30049;30049;30049;30049;E584;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;051;030051;Lusevera;Lusevera;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30051;30051;30051;30051;E760;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;052;030052;Magnano in Riviera;Magnano in Riviera;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30052;30052;30052;30052;E820;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;053;030053;Majano;Majano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30053;30053;30053;30053;E833;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;054;030054;Malborghetto Valbruna;Malborghetto Valbruna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30054;30054;30054;30054;E847;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;055;030055;Manzano;Manzano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30055;30055;30055;30055;E899;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;056;030056;Marano Lagunare;Marano Lagunare;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30056;30056;30056;30056;E910;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;057;030057;Martignacco;Martignacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30057;30057;30057;30057;E982;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;058;030058;Mereto di Tomba;Mereto di Tomba;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30058;30058;30058;30058;F144;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;059;030059;Moggio Udinese;Moggio Udinese;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30059;30059;30059;30059;F266;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;060;030060;Moimacco;Moimacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30060;30060;30060;30060;F275;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;061;030061;Montenars;Montenars;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30061;30061;30061;30061;F574;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;062;030062;Mortegliano;Mortegliano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30062;30062;30062;30062;F756;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;063;030063;Moruzzo;Moruzzo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30063;30063;30063;30063;F760;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;064;030064;Muzzana del Turgnano;Muzzana del Turgnano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30064;30064;30064;30064;F832;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;065;030065;Nimis;Nimis;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30065;30065;30065;30065;F898;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;066;030066;Osoppo;Osoppo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30066;30066;30066;30066;G163;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;067;030067;Ovaro;Ovaro;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30067;30067;30067;30067;G198;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;068;030068;Pagnacco;Pagnacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30068;30068;30068;30068;G238;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;069;030069;Palazzolo dello Stella;Palazzolo dello Stella;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30069;30069;30069;30069;G268;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;070;030070;Palmanova;Palmanova;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30070;30070;30070;30070;G284;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;071;030071;Paluzza;Paluzza;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30071;30071;30071;30071;G300;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;072;030072;Pasian di Prato;Pasian di Prato;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30072;30072;30072;30072;G352;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;073;030073;Paularo;Paularo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30073;30073;30073;30073;G381;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;074;030074;Pavia di Udine;Pavia di Udine;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30074;30074;30074;30074;G389;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;075;030075;Pocenia;Pocenia;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30075;30075;30075;30075;G743;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;076;030076;Pontebba;Pontebba;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30076;30076;30076;30076;G831;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;077;030077;Porpetto;Porpetto;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30077;30077;30077;30077;G891;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;078;030078;Povoletto;Povoletto;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30078;30078;30078;30078;G949;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;079;030079;Pozzuolo del Friuli;Pozzuolo del Friuli;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30079;30079;30079;30079;G966;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;080;030080;Pradamano;Pradamano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30080;30080;30080;30080;G969;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;081;030081;Prato Carnico;Prato Carnico;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30081;30081;30081;30081;H002;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;082;030082;Precenicco;Precenicco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30082;30082;30082;30082;H014;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;083;030083;Premariacco;Premariacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30083;30083;30083;30083;H029;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;084;030084;Preone;Preone;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30084;30084;30084;30084;H038;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;085;030085;Prepotto;Prepotto;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30085;30085;30085;30085;H040;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;086;030086;Pulfero;Pulfero;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30086;30086;30086;30086;H089;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;087;030087;Ragogna;Ragogna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30087;30087;30087;30087;H161;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;088;030088;Ravascletto;Ravascletto;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30088;30088;30088;30088;H196;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;089;030089;Raveo;Raveo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30089;30089;30089;30089;H200;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;090;030090;Reana del Rojale;Reana del Rojale;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30090;30090;30090;30090;H206;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;091;030091;Remanzacco;Remanzacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30091;30091;30091;30091;H229;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;092;030092;Resia;Resia;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30092;30092;30092;30092;H242;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;093;030093;Resiutta;Resiutta;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30093;30093;30093;30093;H244;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;094;030094;Rigolato;Rigolato;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30094;30094;30094;30094;H289;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;095;030095;Rive d'Arcano;Rive d'Arcano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30095;30095;30095;30095;H347;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;097;030097;Ronchis;Ronchis;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30097;30097;30097;30097;H533;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;098;030098;Ruda;Ruda;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30098;30098;30098;30098;H629;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;099;030099;San Daniele del Friuli;San Daniele del Friuli;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30099;30099;30099;30099;H816;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;100;030100;San Giorgio di Nogaro;San Giorgio di Nogaro;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30100;30100;30100;30100;H895;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;101;030101;San Giovanni al Natisone;San Giovanni al Natisone;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30101;30101;30101;30101;H906;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;102;030102;San Leonardo;San Leonardo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30102;30102;30102;30102;H951;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;103;030103;San Pietro al Natisone;San Pietro al Natisone;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30103;30103;30103;30103;I092;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;104;030104;Santa Maria la Longa;Santa Maria la Longa;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30104;30104;30104;30104;I248;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;105;030105;San Vito al Torre;San Vito al Torre;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30105;30105;30105;30105;I404;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;106;030106;San Vito di Fagagna;San Vito di Fagagna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30106;30106;30106;30106;I405;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;107;030107;Sauris;Sauris;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30107;30107;30107;30107;I464;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;108;030108;Savogna;Savogna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30108;30108;30108;30108;I478;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;109;030109;Sedegliano;Sedegliano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30109;30109;30109;30109;I562;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;110;030110;Socchieve;Socchieve;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30110;30110;30110;30110;I777;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;111;030111;Stregna;Stregna;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30111;30111;30111;30111;I974;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;112;030112;Sutrio;Sutrio;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30112;30112;30112;30112;L018;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;113;030113;Taipana;Taipana;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30113;30113;30113;30113;G736;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;114;030114;Talmassons;Talmassons;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30114;30114;30114;30114;L039;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;116;030116;Tarcento;Tarcento;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30116;30116;30116;30116;L050;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;117;030117;Tarvisio;Tarvisio;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30117;30117;30117;30117;L057;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;118;030118;Tavagnacco;Tavagnacco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30118;30118;30118;30118;L065;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;120;030120;Terzo d'Aquileia;Terzo d'Aquileia;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30120;30120;30120;30120;L144;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;121;030121;Tolmezzo;Tolmezzo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30121;30121;30121;30121;L195;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;122;030122;Torreano;Torreano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30122;30122;30122;30122;L246;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;123;030123;Torviscosa;Torviscosa;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30123;30123;30123;30123;L309;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;124;030124;Trasaghis;Trasaghis;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30124;30124;30124;30124;L335;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;126;030126;Treppo Grande;Treppo Grande;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30126;30126;30126;30126;L382;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;127;030127;Tricesimo;Tricesimo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30127;30127;30127;30127;L421;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;128;030128;Trivignano Udinese;Trivignano Udinese;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30128;30128;30128;30128;L438;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;129;030129;Udine;Udine;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;1;UD;30129;30129;30129;30129;L483;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;130;030130;Varmo;Varmo;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30130;30130;30130;30130;L686;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;131;030131;Venzone;Venzone;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30131;30131;30131;30131;L743;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;132;030132;Verzegnis;Verzegnis;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30132;30132;30132;30132;L801;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;133;030133;Villa Santina;Villa Santina;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30133;30133;30133;30133;L909;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;135;030135;Visco;Visco;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30135;30135;30135;30135;M073;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;136;030136;Zuglio;Zuglio;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30136;30136;30136;30136;M200;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;137;030137;Forgaria nel Friuli;Forgaria nel Friuli;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30137;30137;30137;30137;D700;ITH;ITH4;ITH42;ITH;ITH4;ITH42
06;030;030;138;030138;Campolongo Tapogliano;Campolongo Tapogliano;;2;Nord-est;Friuli-Venezia Giulia;Udine;5;0;UD;30138;30138;30138;30138;M311;ITH;ITH4;ITH42;ITH;ITH4;ITH42
