Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
05;227;027;011;027011;Concordia Sagittaria;Concordia Sagittaria;;2;Nord-est;Veneto;Venezia;3;0;VE;27011;27011;27011;27011;C950;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;012;027012;Dolo;Dolo;;2;Nord-est;Veneto;Venezia;3;0;VE;27012;27012;27012;27012;D325;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;013;027013;Eraclea;Eraclea;;2;Nord-est;Veneto;Venezia;3;0;VE;27013;27013;27013;27013;D415;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;014;027014;Fiesso d'Artico;Fiesso d'Artico;;2;Nord-est;Veneto;Venezia;3;0;VE;27014;27014;27014;27014;D578;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;015;027015;Fossalta di Piave;Fossalta di Piave;;2;Nord-est;Veneto;Venezia;3;0;VE;27015;27015;27015;27015;D740;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;016;027016;Fossalta di Portogruaro;Fossalta di Portogruaro;;2;Nord-est;Veneto;Venezia;3;0;VE;27016;27016;27016;27016;D741;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;017;027017;Fossò;Fossò;;2;Nord-est;Veneto;Venezia;3;0;VE;27017;27017;27017;27017;D748;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;018;027018;Gruaro;Gruaro;;2;Nord-est;Veneto;Venezia;3;0;VE;27018;27018;27018;27018;E215;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;019;027019;Jesolo;Jesolo;;2;Nord-est;Veneto;Venezia;3;0;VE;27019;27019;27019;27019;C388;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;020;027020;Marcon;Marcon;;2;Nord-est;Veneto;Venezia;3;0;VE;27020;27020;27020;27020;E936;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;021;027021;Martellago;Martellago;;2;Nord-est;Veneto;Venezia;3;0;VE;27021;27021;27021;27021;E980;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;022;027022;Meolo;Meolo;;2;Nord-est;Veneto;Venezia;3;0;VE;27022;27022;27022;27022;F130;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;023;027023;Mira;Mira;;2;Nord-est;Veneto;Venezia;3;0;VE;27023;27023;27023;27023;F229;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;024;027024;Mirano;Mirano;;2;Nord-est;Veneto;Venezia;3;0;VE;27024;27024;27024;27024;F241;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;025;027025;Musile di Piave;Musile di Piave;;2;Nord-est;Veneto;Venezia;3;0;VE;27025;27025;27025;27025;F826;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;026;027026;Noale;Noale;;2;Nord-est;Veneto;Venezia;3;0;VE;27026;27026;27026;27026;F904;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;027;027027;Noventa di Piave;Noventa di Piave;;2;Nord-est;Veneto;Venezia;3;0;VE;27027;27027;27027;27027;F963;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;028;027028;Pianiga;Pianiga;;2;Nord-est;Veneto;Venezia;3;0;VE;27028;27028;27028;27028;G565;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;029;027029;Portogruaro;Portogruaro;;2;Nord-est;Veneto;Venezia;3;0;VE;27029;27029;27029;27029;G914;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;030;027030;Pramaggiore;Pramaggiore;;2;Nord-est;Veneto;Venezia;3;0;VE;27030;27030;27030;27030;G981;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;031;027031;Quarto d'Altino;Quarto d'Altino;;2;Nord-est;Veneto;Venezia;3;0;VE;27031;27031;27031;27031;H117;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;032;027032;Salzano;Salzano;;2;Nord-est;Veneto;Venezia;3;0;VE;27032;27032;27032;27032;H735;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;033;027033;San Donà di Piave;San Donà di Piave;;2;Nord-est;Veneto;Venezia;3;0;VE;27033;27033;27033;27033;H823;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;034;027034;San Michele al Tagliamento;San Michele al Tagliamento;;2;Nord-est;Veneto;Venezia;3;0;VE;27034;27034;27034;27034;I040;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;035;027035;Santa Maria di Sala;Santa Maria di Sala;;2;Nord-est;Veneto;Venezia;3;0;VE;27035;27035;27035;27035;I242;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;036;027036;San Stino di Livenza;San Stino di Livenza;;2;Nord-est;Veneto;Venezia;3;0;VE;27036;27036;27036;27036;I373;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;037;027037;Scorzè;Scorzè;;2;Nord-est;Veneto;Venezia;3;0;VE;27037;27037;27037;27037;I551;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;038;027038;Spinea;Spinea;;2;Nord-est;Veneto;Venezia;3;0;VE;27038;27038;27038;27038;I908;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;039;027039;Stra;Stra;;2;Nord-est;Veneto;Venezia;3;0;VE;27039;27039;27039;27039;I965;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;040;027040;Teglio Veneto;Teglio Veneto;;2;Nord-est;Veneto;Venezia;3;0;VE;27040;27040;27040;27040;L085;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;041;027041;Torre di Mosto;Torre di Mosto;;2;Nord-est;Veneto;Venezia;3;0;VE;27041;27041;27041;27041;L267;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;042;027042;Venezia;Venezia;;2;Nord-est;Veneto;Venezia;3;1;VE;27042;27042;27042;27042;L736;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;043;027043;Vigonovo;Vigonovo;;2;Nord-est;Veneto;Venezia;3;0;VE;27043;27043;27043;27043;L899;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;227;027;044;027044;Cavallino-Treporti;Cavallino-Treporti;;2;Nord-est;Veneto;Venezia;3;0;VE;27044;27044;27044;27044;M308;ITH;ITH3;ITH35;ITH;ITH3;ITH35
05;028;028;001;028001;Abano Terme;Abano Terme;;2;Nord-est;Veneto;Padova;1;0;PD;28001;28001;28001;28001;A001;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;002;028002;Agna;Agna;;2;Nord-est;Veneto;Padova;1;0;PD;28002;28002;28002;28002;A075;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;003;028003;Albignasego;Albignasego;;2;Nord-est;Veneto;Padova;1;0;PD;28003;28003;28003;28003;A161;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;004;028004;Anguillara Veneta;Anguillara Veneta;;2;Nord-est;Veneto;Padova;1;0;PD;28004;28004;28004;28004;A296;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;005;028005;Arquà Petrarca;Arquà Petrarca;;2;Nord-est;Veneto;Padova;1;0;PD;28005;28005;28005;28005;A434;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;006;028006;Arre;Arre;;2;Nord-est;Veneto;Padova;1;0;PD;28006;28006;28006;28006;A438;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;007;028007;Arzergrande;Arzergrande;;2;Nord-est;Veneto;Padova;1;0;PD;28007;28007;28007;28007;A458;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;008;028008;Bagnoli di Sopra;Bagnoli di Sopra;;2;Nord-est;Veneto;Padova;1;0;PD;28008;28008;28008;28008;A568;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;009;028009;Baone;Baone;;2;Nord-est;Veneto;Padova;1;0;PD;28009;28009;28009;28009;A613;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;010;028010;Barbona;Barbona;;2;Nord-est;Veneto;Padova;1;0;PD;28010;28010;28010;28010;A637;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;011;028011;Battaglia Terme;Battaglia Terme;;2;Nord-est;Veneto;Padova;1;0;PD;28011;28011;28011;28011;A714;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;012;028012;Boara Pisani;Boara Pisani;;2;Nord-est;Veneto;Padova;1;0;PD;28012;28012;28012;28012;A906;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;013;028013;Borgoricco;Borgoricco;;2;Nord-est;Veneto;Padova;1;0;PD;28013;28013;28013;28013;B031;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;014;028014;Bovolenta;Bovolenta;;2;Nord-est;Veneto;Padova;1;0;PD;28014;28014;28014;28014;B106;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;015;028015;Brugine;Brugine;;2;Nord-est;Veneto;Padova;1;0;PD;28015;28015;28015;28015;B213;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;016;028016;Cadoneghe;Cadoneghe;;2;Nord-est;Veneto;Padova;1;0;PD;28016;28016;28016;28016;B345;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;017;028017;Campodarsego;Campodarsego;;2;Nord-est;Veneto;Padova;1;0;PD;28017;28017;28017;28017;B524;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;018;028018;Campodoro;Campodoro;;2;Nord-est;Veneto;Padova;1;0;PD;28018;28018;28018;28018;B531;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;019;028019;Camposampiero;Camposampiero;;2;Nord-est;Veneto;Padova;1;0;PD;28019;28019;28019;28019;B563;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;020;028020;Campo San Martino;Campo San Martino;;2;Nord-est;Veneto;Padova;1;0;PD;28020;28020;28020;28020;B564;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;021;028021;Candiana;Candiana;;2;Nord-est;Veneto;Padova;1;0;PD;28021;28021;28021;28021;B589;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;023;028023;Carmignano di Brenta;Carmignano di Brenta;;2;Nord-est;Veneto;Padova;1;0;PD;28023;28023;28023;28023;B795;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;026;028026;Cartura;Cartura;;2;Nord-est;Veneto;Padova;1;0;PD;28026;28026;28026;28026;B848;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;027;028027;Casale di Scodosia;Casale di Scodosia;;2;Nord-est;Veneto;Padova;1;0;PD;28027;28027;28027;28027;B877;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;028;028028;Casalserugo;Casalserugo;;2;Nord-est;Veneto;Padova;1;0;PD;28028;28028;28028;28028;B912;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;029;028029;Castelbaldo;Castelbaldo;;2;Nord-est;Veneto;Padova;1;0;PD;28029;28029;28029;28029;C057;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;030;028030;Cervarese Santa Croce;Cervarese Santa Croce;;2;Nord-est;Veneto;Padova;1;0;PD;28030;28030;28030;28030;C544;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;031;028031;Cinto Euganeo;Cinto Euganeo;;2;Nord-est;Veneto;Padova;1;0;PD;28031;28031;28031;28031;C713;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;032;028032;Cittadella;Cittadella;;2;Nord-est;Veneto;Padova;1;0;PD;28032;28032;28032;28032;C743;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;033;028033;Codevigo;Codevigo;;2;Nord-est;Veneto;Padova;1;0;PD;28033;28033;28033;28033;C812;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;034;028034;Conselve;Conselve;;2;Nord-est;Veneto;Padova;1;0;PD;28034;28034;28034;28034;C964;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;035;028035;Correzzola;Correzzola;;2;Nord-est;Veneto;Padova;1;0;PD;28035;28035;28035;28035;D040;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;036;028036;Curtarolo;Curtarolo;;2;Nord-est;Veneto;Padova;1;0;PD;28036;28036;28036;28036;D226;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;037;028037;Este;Este;;2;Nord-est;Veneto;Padova;1;0;PD;28037;28037;28037;28037;D442;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;038;028038;Fontaniva;Fontaniva;;2;Nord-est;Veneto;Padova;1;0;PD;28038;28038;28038;28038;D679;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;039;028039;Galliera Veneta;Galliera Veneta;;2;Nord-est;Veneto;Padova;1;0;PD;28039;28039;28039;28039;D879;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;040;028040;Galzignano Terme;Galzignano Terme;;2;Nord-est;Veneto;Padova;1;0;PD;28040;28040;28040;28040;D889;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;041;028041;Gazzo;Gazzo;;2;Nord-est;Veneto;Padova;1;0;PD;28041;28041;28041;28041;D956;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;042;028042;Grantorto;Grantorto;;2;Nord-est;Veneto;Padova;1;0;PD;28042;28042;28042;28042;E145;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;043;028043;Granze;Granze;;2;Nord-est;Veneto;Padova;1;0;PD;28043;28043;28043;28043;E146;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;044;028044;Legnaro;Legnaro;;2;Nord-est;Veneto;Padova;1;0;PD;28044;28044;28044;28044;E515;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;045;028045;Limena;Limena;;2;Nord-est;Veneto;Padova;1;0;PD;28045;28045;28045;28045;E592;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;046;028046;Loreggia;Loreggia;;2;Nord-est;Veneto;Padova;1;0;PD;28046;28046;28046;28046;E684;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;047;028047;Lozzo Atestino;Lozzo Atestino;;2;Nord-est;Veneto;Padova;1;0;PD;28047;28047;28047;28047;E709;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;048;028048;Maserà di Padova;Maserà di Padova;;2;Nord-est;Veneto;Padova;1;0;PD;28048;28048;28048;28048;F011;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;049;028049;Masi;Masi;;2;Nord-est;Veneto;Padova;1;0;PD;28049;28049;28049;28049;F013;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;050;028050;Massanzago;Massanzago;;2;Nord-est;Veneto;Padova;1;0;PD;28050;28050;28050;28050;F033;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;052;028052;Megliadino San Vitale;Megliadino San Vitale;;2;Nord-est;Veneto;Padova;1;0;PD;28052;28052;28052;28052;F092;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;053;028053;Merlara;Merlara;;2;Nord-est;Veneto;Padova;1;0;PD;28053;28053;28053;28053;F148;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;054;028054;Mestrino;Mestrino;;2;Nord-est;Veneto;Padova;1;0;PD;28054;28054;28054;28054;F161;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;055;028055;Monselice;Monselice;;2;Nord-est;Veneto;Padova;1;0;PD;28055;28055;28055;28055;F382;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;056;028056;Montagnana;Montagnana;;2;Nord-est;Veneto;Padova;1;0;PD;28056;28056;28056;28056;F394;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;057;028057;Montegrotto Terme;Montegrotto Terme;;2;Nord-est;Veneto;Padova;1;0;PD;28057;28057;28057;28057;F529;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;058;028058;Noventa Padovana;Noventa Padovana;;2;Nord-est;Veneto;Padova;1;0;PD;28058;28058;28058;28058;F962;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;059;028059;Ospedaletto Euganeo;Ospedaletto Euganeo;;2;Nord-est;Veneto;Padova;1;0;PD;28059;28059;28059;28059;G167;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;060;028060;Padova;Padova;;2;Nord-est;Veneto;Padova;1;1;PD;28060;28060;28060;28060;G224;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;061;028061;Pernumia;Pernumia;;2;Nord-est;Veneto;Padova;1;0;PD;28061;28061;28061;28061;G461;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;062;028062;Piacenza d'Adige;Piacenza d'Adige;;2;Nord-est;Veneto;Padova;1;0;PD;28062;28062;28062;28062;G534;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;063;028063;Piazzola sul Brenta;Piazzola sul Brenta;;2;Nord-est;Veneto;Padova;1;0;PD;28063;28063;28063;28063;G587;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;064;028064;Piombino Dese;Piombino Dese;;2;Nord-est;Veneto;Padova;1;0;PD;28064;28064;28064;28064;G688;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;065;028065;Piove di Sacco;Piove di Sacco;;2;Nord-est;Veneto;Padova;1;0;PD;28065;28065;28065;28065;G693;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;066;028066;Polverara;Polverara;;2;Nord-est;Veneto;Padova;1;0;PD;28066;28066;28066;28066;G802;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;067;028067;Ponso;Ponso;;2;Nord-est;Veneto;Padova;1;0;PD;28067;28067;28067;28067;G823;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;068;028068;Pontelongo;Pontelongo;;2;Nord-est;Veneto;Padova;1;0;PD;28068;28068;28068;28068;G850;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;069;028069;Ponte San Nicolò;Ponte San Nicolò;;2;Nord-est;Veneto;Padova;1;0;PD;28069;28069;28069;28069;G855;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;070;028070;Pozzonovo;Pozzonovo;;2;Nord-est;Veneto;Padova;1;0;PD;28070;28070;28070;28070;G963;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;071;028071;Rovolon;Rovolon;;2;Nord-est;Veneto;Padova;1;0;PD;28071;28071;28071;28071;H622;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;072;028072;Rubano;Rubano;;2;Nord-est;Veneto;Padova;1;0;PD;28072;28072;28072;28072;H625;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;073;028073;Saccolongo;Saccolongo;;2;Nord-est;Veneto;Padova;1;0;PD;28073;28073;28073;28073;H655;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;075;028075;San Giorgio delle Pertiche;San Giorgio delle Pertiche;;2;Nord-est;Veneto;Padova;1;0;PD;28075;28075;28075;28075;H893;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;076;028076;San Giorgio in Bosco;San Giorgio in Bosco;;2;Nord-est;Veneto;Padova;1;0;PD;28076;28076;28076;28076;H897;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;077;028077;San Martino di Lupari;San Martino di Lupari;;2;Nord-est;Veneto;Padova;1;0;PD;28077;28077;28077;28077;I008;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;078;028078;San Pietro in Gu;San Pietro in Gu;;2;Nord-est;Veneto;Padova;1;0;PD;28078;28078;28078;28078;I107;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;079;028079;San Pietro Viminario;San Pietro Viminario;;2;Nord-est;Veneto;Padova;1;0;PD;28079;28079;28079;28079;I120;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;080;028080;Santa Giustina in Colle;Santa Giustina in Colle;;2;Nord-est;Veneto;Padova;1;0;PD;28080;28080;28080;28080;I207;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;082;028082;Sant'Angelo di Piove di Sacco;Sant'Angelo di Piove di Sacco;;2;Nord-est;Veneto;Padova;1;0;PD;28082;28082;28082;28082;I275;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;083;028083;Sant'Elena;Sant'Elena;;2;Nord-est;Veneto;Padova;1;0;PD;28083;28083;28083;28083;I319;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;084;028084;Sant'Urbano;Sant'Urbano;;2;Nord-est;Veneto;Padova;1;0;PD;28084;28084;28084;28084;I375;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;085;028085;Saonara;Saonara;;2;Nord-est;Veneto;Padova;1;0;PD;28085;28085;28085;28085;I418;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;086;028086;Selvazzano Dentro;Selvazzano Dentro;;2;Nord-est;Veneto;Padova;1;0;PD;28086;28086;28086;28086;I595;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;087;028087;Solesino;Solesino;;2;Nord-est;Veneto;Padova;1;0;PD;28087;28087;28087;28087;I799;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;088;028088;Stanghella;Stanghella;;2;Nord-est;Veneto;Padova;1;0;PD;28088;28088;28088;28088;I938;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;089;028089;Teolo;Teolo;;2;Nord-est;Veneto;Padova;1;0;PD;28089;28089;28089;28089;L100;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;090;028090;Terrassa Padovana;Terrassa Padovana;;2;Nord-est;Veneto;Padova;1;0;PD;28090;28090;28090;28090;L132;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;091;028091;Tombolo;Tombolo;;2;Nord-est;Veneto;Padova;1;0;PD;28091;28091;28091;28091;L199;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;092;028092;Torreglia;Torreglia;;2;Nord-est;Veneto;Padova;1;0;PD;28092;28092;28092;28092;L270;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;093;028093;Trebaseleghe;Trebaseleghe;;2;Nord-est;Veneto;Padova;1;0;PD;28093;28093;28093;28093;L349;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;094;028094;Tribano;Tribano;;2;Nord-est;Veneto;Padova;1;0;PD;28094;28094;28094;28094;L414;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;095;028095;Urbana;Urbana;;2;Nord-est;Veneto;Padova;1;0;PD;28095;28095;28095;28095;L497;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;096;028096;Veggiano;Veggiano;;2;Nord-est;Veneto;Padova;1;0;PD;28096;28096;28096;28096;L710;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;097;028097;Vescovana;Vescovana;;2;Nord-est;Veneto;Padova;1;0;PD;28097;28097;28097;28097;L805;ITH;ITH3;ITH36;ITH;ITH3;ITH36
05;028;028;099;028099;Vigodarzere;Vigodarzere;;2;Nord-est;Veneto;Padova;1;0;PD;28099;28099;28099;28099;L892;ITH;ITH3;ITH36;ITH;ITH3;ITH36
