Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
18;078;078;125;078125;San Nicola Arcella;San Nicola Arcella;;4;Sud;Calabria;Cosenza;1;0;CS;78125;78125;78125;78125;I060;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;126;078126;San Pietro in Amantea;San Pietro in Amantea;;4;Sud;Calabria;Cosenza;1;0;CS;78126;78126;78126;78126;I108;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;127;078127;San Pietro in Guarano;San Pietro in Guarano;;4;Sud;Calabria;Cosenza;1;0;CS;78127;78127;78127;78127;I114;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;128;078128;San Sosti;San Sosti;;4;Sud;Calabria;Cosenza;1;0;CS;78128;78128;78128;78128;I165;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;129;078129;Santa Caterina Albanese;Santa Caterina Albanese;;4;Sud;Calabria;Cosenza;1;0;CS;78129;78129;78129;78129;I171;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;130;078130;Santa Domenica Talao;Santa Domenica Talao;;4;Sud;Calabria;Cosenza;1;0;CS;78130;78130;78130;78130;I183;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;131;078131;Sant'Agata di Esaro;Sant'Agata di Esaro;;4;Sud;Calabria;Cosenza;1;0;CS;78131;78131;78131;78131;I192;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;132;078132;Santa Maria del Cedro;Santa Maria del Cedro;;4;Sud;Calabria;Cosenza;1;0;CS;78132;78132;78132;78132;C717;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;133;078133;Santa Sofia d'Epiro;Santa Sofia d'Epiro;;4;Sud;Calabria;Cosenza;1;0;CS;78133;78133;78133;78133;I309;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;134;078134;Santo Stefano di Rogliano;Santo Stefano di Rogliano;;4;Sud;Calabria;Cosenza;1;0;CS;78134;78134;78134;78134;I359;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;135;078135;San Vincenzo La Costa;San Vincenzo La Costa;;4;Sud;Calabria;Cosenza;1;0;CS;78135;78135;78135;78135;I388;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;136;078136;Saracena;Saracena;;4;Sud;Calabria;Cosenza;1;0;CS;78136;78136;78136;78136;I423;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;137;078137;Scala Coeli;Scala Coeli;;4;Sud;Calabria;Cosenza;1;0;CS;78137;78137;78137;78137;I485;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;138;078138;Scalea;Scalea;;4;Sud;Calabria;Cosenza;1;0;CS;78138;78138;78138;78138;I489;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;139;078139;Scigliano;Scigliano;;4;Sud;Calabria;Cosenza;1;0;CS;78139;78139;78139;78139;D290;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;140;078140;Serra d'Aiello;Serra d'Aiello;;4;Sud;Calabria;Cosenza;1;0;CS;78140;78140;78140;78140;I642;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;142;078142;Spezzano Albanese;Spezzano Albanese;;4;Sud;Calabria;Cosenza;1;0;CS;78142;78142;78142;78142;I895;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;143;078143;Spezzano della Sila;Spezzano della Sila;;4;Sud;Calabria;Cosenza;1;0;CS;78143;78143;78143;78143;I896;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;145;078145;Tarsia;Tarsia;;4;Sud;Calabria;Cosenza;1;0;CS;78145;78145;78145;78145;L055;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;146;078146;Terranova da Sibari;Terranova da Sibari;;4;Sud;Calabria;Cosenza;1;0;CS;78146;78146;78146;78146;L124;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;147;078147;Terravecchia;Terravecchia;;4;Sud;Calabria;Cosenza;1;0;CS;78147;78147;78147;78147;L134;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;148;078148;Torano Castello;Torano Castello;;4;Sud;Calabria;Cosenza;1;0;CS;78148;78148;78148;78148;L206;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;149;078149;Tortora;Tortora;;4;Sud;Calabria;Cosenza;1;0;CS;78149;78149;78149;78149;L305;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;150;078150;Trebisacce;Trebisacce;;4;Sud;Calabria;Cosenza;1;0;CS;78150;78150;78150;78150;L353;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;152;078152;Vaccarizzo Albanese;Vaccarizzo Albanese;;4;Sud;Calabria;Cosenza;1;0;CS;78152;78152;78152;78152;L524;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;153;078153;Verbicaro;Verbicaro;;4;Sud;Calabria;Cosenza;1;0;CS;78153;78153;78153;78153;L747;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;154;078154;Villapiana;Villapiana;;4;Sud;Calabria;Cosenza;1;0;CS;78154;78154;78154;78154;B903;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;155;078155;Zumpano;Zumpano;;4;Sud;Calabria;Cosenza;1;0;CS;78155;78155;78155;78155;M202;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;156;078156;Casali del Manco;Casali del Manco;;4;Sud;Calabria;Cosenza;1;0;CS;78156;78156;78156;78156;M385;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;078;078;157;078157;Corigliano-Rossano;Corigliano-Rossano;;4;Sud;Calabria;Cosenza;1;0;CS;78157;78157;78157;78157;M403;ITF;ITF6;ITF61;ITF;ITF6;ITF61
18;079;079;002;079002;Albi;Albi;;4;Sud;Calabria;Catanzaro;1;0;CZ;79002;79002;79002;79002;A155;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;003;079003;Amaroni;Amaroni;;4;Sud;Calabria;Catanzaro;1;0;CZ;79003;79003;79003;79003;A255;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;004;079004;Amato;Amato;;4;Sud;Calabria;Catanzaro;1;0;CZ;79004;79004;79004;79004;A257;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;005;079005;Andali;Andali;;4;Sud;Calabria;Catanzaro;1;0;CZ;79005;79005;79005;79005;A272;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;007;079007;Argusto;Argusto;;4;Sud;Calabria;Catanzaro;1;0;CZ;79007;79007;79007;79007;A397;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;008;079008;Badolato;Badolato;;4;Sud;Calabria;Catanzaro;1;0;CZ;79008;79008;79008;79008;A542;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;009;079009;Belcastro;Belcastro;;4;Sud;Calabria;Catanzaro;1;0;CZ;79009;79009;79009;79009;A736;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;011;079011;Borgia;Borgia;;4;Sud;Calabria;Catanzaro;1;0;CZ;79011;79011;79011;79011;B002;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;012;079012;Botricello;Botricello;;4;Sud;Calabria;Catanzaro;1;0;CZ;79012;79012;79012;79012;B085;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;017;079017;Caraffa di Catanzaro;Caraffa di Catanzaro;;4;Sud;Calabria;Catanzaro;1;0;CZ;79017;79017;79017;79017;B717;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;018;079018;Cardinale;Cardinale;;4;Sud;Calabria;Catanzaro;1;0;CZ;79018;79018;79018;79018;B758;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;020;079020;Carlopoli;Carlopoli;;4;Sud;Calabria;Catanzaro;1;0;CZ;79020;79020;79020;79020;B790;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;023;079023;Catanzaro;Catanzaro;;4;Sud;Calabria;Catanzaro;1;1;CZ;79023;79023;79023;79023;C352;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;024;079024;Cenadi;Cenadi;;4;Sud;Calabria;Catanzaro;1;0;CZ;79024;79024;79024;79024;C453;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;025;079025;Centrache;Centrache;;4;Sud;Calabria;Catanzaro;1;0;CZ;79025;79025;79025;79025;C472;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;027;079027;Cerva;Cerva;;4;Sud;Calabria;Catanzaro;1;0;CZ;79027;79027;79027;79027;C542;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;029;079029;Chiaravalle Centrale;Chiaravalle Centrale;;4;Sud;Calabria;Catanzaro;1;0;CZ;79029;79029;79029;79029;C616;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;030;079030;Cicala;Cicala;;4;Sud;Calabria;Catanzaro;1;0;CZ;79030;79030;79030;79030;C674;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;033;079033;Conflenti;Conflenti;;4;Sud;Calabria;Catanzaro;1;0;CZ;79033;79033;79033;79033;C960;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;034;079034;Cortale;Cortale;;4;Sud;Calabria;Catanzaro;1;0;CZ;79034;79034;79034;79034;D049;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;036;079036;Cropani;Cropani;;4;Sud;Calabria;Catanzaro;1;0;CZ;79036;79036;79036;79036;D181;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;039;079039;Curinga;Curinga;;4;Sud;Calabria;Catanzaro;1;0;CZ;79039;79039;79039;79039;D218;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;042;079042;Davoli;Davoli;;4;Sud;Calabria;Catanzaro;1;0;CZ;79042;79042;79042;79042;D257;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;043;079043;Decollatura;Decollatura;;4;Sud;Calabria;Catanzaro;1;0;CZ;79043;79043;79043;79043;D261;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;047;079047;Falerna;Falerna;;4;Sud;Calabria;Catanzaro;1;0;CZ;79047;79047;79047;79047;D476;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;048;079048;Feroleto Antico;Feroleto Antico;;4;Sud;Calabria;Catanzaro;1;0;CZ;79048;79048;79048;79048;D544;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;052;079052;Fossato Serralta;Fossato Serralta;;4;Sud;Calabria;Catanzaro;1;0;CZ;79052;79052;79052;79052;D744;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;055;079055;Gagliato;Gagliato;;4;Sud;Calabria;Catanzaro;1;0;CZ;79055;79055;79055;79055;D852;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;056;079056;Gasperina;Gasperina;;4;Sud;Calabria;Catanzaro;1;0;CZ;79056;79056;79056;79056;D932;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;058;079058;Gimigliano;Gimigliano;;4;Sud;Calabria;Catanzaro;1;0;CZ;79058;79058;79058;79058;E031;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;059;079059;Girifalco;Girifalco;;4;Sud;Calabria;Catanzaro;1;0;CZ;79059;79059;79059;79059;E050;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;060;079060;Gizzeria;Gizzeria;;4;Sud;Calabria;Catanzaro;1;0;CZ;79060;79060;79060;79060;E068;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;061;079061;Guardavalle;Guardavalle;;4;Sud;Calabria;Catanzaro;1;0;CZ;79061;79061;79061;79061;E239;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;063;079063;Isca sullo Ionio;Isca sullo Ionio;;4;Sud;Calabria;Catanzaro;1;0;CZ;79063;79063;79063;79063;E328;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;065;079065;Jacurso;Jacurso;;4;Sud;Calabria;Catanzaro;1;0;CZ;79065;79065;79065;79065;E274;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;068;079068;Magisano;Magisano;;4;Sud;Calabria;Catanzaro;1;0;CZ;79068;79068;79068;79068;E806;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;069;079069;Maida;Maida;;4;Sud;Calabria;Catanzaro;1;0;CZ;79069;79069;79069;79069;E834;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;071;079071;Marcedusa;Marcedusa;;4;Sud;Calabria;Catanzaro;1;0;CZ;79071;79071;79071;79071;E923;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;072;079072;Marcellinara;Marcellinara;;4;Sud;Calabria;Catanzaro;1;0;CZ;79072;79072;79072;79072;E925;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;073;079073;Martirano;Martirano;;4;Sud;Calabria;Catanzaro;1;0;CZ;79073;79073;79073;79073;E990;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;074;079074;Martirano Lombardo;Martirano Lombardo;;4;Sud;Calabria;Catanzaro;1;0;CZ;79074;79074;79074;79074;E991;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;077;079077;Miglierina;Miglierina;;4;Sud;Calabria;Catanzaro;1;0;CZ;79077;79077;79077;79077;F200;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;080;079080;Montauro;Montauro;;4;Sud;Calabria;Catanzaro;1;0;CZ;79080;79080;79080;79080;F432;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;081;079081;Montepaone;Montepaone;;4;Sud;Calabria;Catanzaro;1;0;CZ;79081;79081;79081;79081;F586;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;083;079083;Motta Santa Lucia;Motta Santa Lucia;;4;Sud;Calabria;Catanzaro;1;0;CZ;79083;79083;79083;79083;F780;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;087;079087;Nocera Terinese;Nocera Terinese;;4;Sud;Calabria;Catanzaro;1;0;CZ;79087;79087;79087;79087;F910;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;088;079088;Olivadi;Olivadi;;4;Sud;Calabria;Catanzaro;1;0;CZ;79088;79088;79088;79088;G034;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;089;079089;Palermiti;Palermiti;;4;Sud;Calabria;Catanzaro;1;0;CZ;79089;79089;79089;79089;G272;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;092;079092;Pentone;Pentone;;4;Sud;Calabria;Catanzaro;1;0;CZ;79092;79092;79092;79092;G439;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;094;079094;Petrizzi;Petrizzi;;4;Sud;Calabria;Catanzaro;1;0;CZ;79094;79094;79094;79094;G517;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;095;079095;Petronà;Petronà;;4;Sud;Calabria;Catanzaro;1;0;CZ;79095;79095;79095;79095;G518;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;096;079096;Pianopoli;Pianopoli;;4;Sud;Calabria;Catanzaro;1;0;CZ;79096;79096;79096;79096;D546;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;099;079099;Platania;Platania;;4;Sud;Calabria;Catanzaro;1;0;CZ;79099;79099;79099;79099;G734;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;108;079108;San Floro;San Floro;;4;Sud;Calabria;Catanzaro;1;0;CZ;79108;79108;79108;79108;H846;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;110;079110;San Mango d'Aquino;San Mango d'Aquino;;4;Sud;Calabria;Catanzaro;1;0;CZ;79110;79110;79110;79110;H976;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;114;079114;San Pietro a Maida;San Pietro a Maida;;4;Sud;Calabria;Catanzaro;1;0;CZ;79114;79114;79114;79114;I093;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;115;079115;San Pietro Apostolo;San Pietro Apostolo;;4;Sud;Calabria;Catanzaro;1;0;CZ;79115;79115;79115;79115;I095;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;116;079116;San Sostene;San Sostene;;4;Sud;Calabria;Catanzaro;1;0;CZ;79116;79116;79116;79116;I164;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;117;079117;Santa Caterina dello Ionio;Santa Caterina dello Ionio;;4;Sud;Calabria;Catanzaro;1;0;CZ;79117;79117;79117;79117;I170;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;118;079118;Sant'Andrea Apostolo dello Ionio;Sant'Andrea Apostolo dello Ionio;;4;Sud;Calabria;Catanzaro;1;0;CZ;79118;79118;79118;79118;I266;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;122;079122;San Vito sullo Ionio;San Vito sullo Ionio;;4;Sud;Calabria;Catanzaro;1;0;CZ;79122;79122;79122;79122;I393;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;123;079123;Satriano;Satriano;;4;Sud;Calabria;Catanzaro;1;0;CZ;79123;79123;79123;79123;I463;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;126;079126;Sellia;Sellia;;4;Sud;Calabria;Catanzaro;1;0;CZ;79126;79126;79126;79126;I589;ITF;ITF6;ITF63;ITF;ITF6;ITF63
18;079;079;127;079127;Sellia Marina;Sellia Marina;;4;Sud;Calabria;Catanzaro;1;0;CZ;79127;79127;79127;79127;I590;ITF;ITF6;ITF63;ITF;ITF6;ITF63
