Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
11;043;043;003;043003;Appignano;Appignano;;3;Centro;Marche;Macerata;1;0;MC;43003;43003;43003;43003;A334;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;004;043004;Belforte del Chienti;Belforte del Chienti;;3;Centro;Marche;Macerata;1;0;MC;43004;43004;43004;43004;A739;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;005;043005;Bolognola;Bolognola;;3;Centro;Marche;Macerata;1;0;MC;43005;43005;43005;43005;A947;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;006;043006;Caldarola;Caldarola;;3;Centro;Marche;Macerata;1;0;MC;43006;43006;43006;43006;B398;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;007;043007;Camerino;Camerino;;3;Centro;Marche;Macerata;1;0;MC;43007;43007;43007;43007;B474;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;008;043008;Camporotondo di Fiastrone;Camporotondo di Fiastrone;;3;Centro;Marche;Macerata;1;0;MC;43008;43008;43008;43008;B562;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;009;043009;Castelraimondo;Castelraimondo;;3;Centro;Marche;Macerata;1;0;MC;43009;43009;43009;43009;C251;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;010;043010;Castelsantangelo sul Nera;Castelsantangelo sul Nera;;3;Centro;Marche;Macerata;1;0;MC;43010;43010;43010;43010;C267;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;011;043011;Cessapalombo;Cessapalombo;;3;Centro;Marche;Macerata;1;0;MC;43011;43011;43011;43011;C582;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;012;043012;Cingoli;Cingoli;;3;Centro;Marche;Macerata;1;0;MC;43012;43012;43012;43012;C704;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;013;043013;Civitanova Marche;Civitanova Marche;;3;Centro;Marche;Macerata;1;0;MC;43013;43013;43013;43013;C770;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;014;043014;Colmurano;Colmurano;;3;Centro;Marche;Macerata;1;0;MC;43014;43014;43014;43014;C886;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;015;043015;Corridonia;Corridonia;;3;Centro;Marche;Macerata;1;0;MC;43015;43015;43015;43015;D042;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;016;043016;Esanatoglia;Esanatoglia;;3;Centro;Marche;Macerata;1;0;MC;43016;43016;43016;43016;D429;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;017;043017;Fiastra;Fiastra;;3;Centro;Marche;Macerata;1;0;MC;43017;43017;43017;43017;D564;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;019;043019;Fiuminata;Fiuminata;;3;Centro;Marche;Macerata;1;0;MC;43019;43019;43019;43019;D628;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;020;043020;Gagliole;Gagliole;;3;Centro;Marche;Macerata;1;0;MC;43020;43020;43020;43020;D853;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;021;043021;Gualdo;Gualdo;;3;Centro;Marche;Macerata;1;0;MC;43021;43021;43021;43021;E228;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;022;043022;Loro Piceno;Loro Piceno;;3;Centro;Marche;Macerata;1;0;MC;43022;43022;43022;43022;E694;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;023;043023;Macerata;Macerata;;3;Centro;Marche;Macerata;1;1;MC;43023;43023;43023;43023;E783;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;024;043024;Matelica;Matelica;;3;Centro;Marche;Macerata;1;0;MC;43024;43024;43024;43024;F051;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;025;043025;Mogliano;Mogliano;;3;Centro;Marche;Macerata;1;0;MC;43025;43025;43025;43025;F268;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;026;043026;Montecassiano;Montecassiano;;3;Centro;Marche;Macerata;1;0;MC;43026;43026;43026;43026;F454;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;027;043027;Monte Cavallo;Monte Cavallo;;3;Centro;Marche;Macerata;1;0;MC;43027;43027;43027;43027;F460;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;028;043028;Montecosaro;Montecosaro;;3;Centro;Marche;Macerata;1;0;MC;43028;43028;43028;43028;F482;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;029;043029;Montefano;Montefano;;3;Centro;Marche;Macerata;1;0;MC;43029;43029;43029;43029;F496;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;030;043030;Montelupone;Montelupone;;3;Centro;Marche;Macerata;1;0;MC;43030;43030;43030;43030;F552;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;031;043031;Monte San Giusto;Monte San Giusto;;3;Centro;Marche;Macerata;1;0;MC;43031;43031;43031;43031;F621;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;032;043032;Monte San Martino;Monte San Martino;;3;Centro;Marche;Macerata;1;0;MC;43032;43032;43032;43032;F622;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;033;043033;Morrovalle;Morrovalle;;3;Centro;Marche;Macerata;1;0;MC;43033;43033;43033;43033;F749;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;034;043034;Muccia;Muccia;;3;Centro;Marche;Macerata;1;0;MC;43034;43034;43034;43034;F793;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;035;043035;Penna San Giovanni;Penna San Giovanni;;3;Centro;Marche;Macerata;1;0;MC;43035;43035;43035;43035;G436;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;036;043036;Petriolo;Petriolo;;3;Centro;Marche;Macerata;1;0;MC;43036;43036;43036;43036;G515;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;038;043038;Pieve Torina;Pieve Torina;;3;Centro;Marche;Macerata;1;0;MC;43038;43038;43038;43038;G657;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;039;043039;Pioraco;Pioraco;;3;Centro;Marche;Macerata;1;0;MC;43039;43039;43039;43039;G690;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;040;043040;Poggio San Vicino;Poggio San Vicino;;3;Centro;Marche;Macerata;1;0;MC;43040;43040;43040;43040;D566;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;041;043041;Pollenza;Pollenza;;3;Centro;Marche;Macerata;1;0;MC;43041;43041;43041;43041;F567;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;042;043042;Porto Recanati;Porto Recanati;;3;Centro;Marche;Macerata;1;0;MC;43042;43042;43042;43042;G919;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;043;043043;Potenza Picena;Potenza Picena;;3;Centro;Marche;Macerata;1;0;MC;43043;43043;43043;43043;F632;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;044;043044;Recanati;Recanati;;3;Centro;Marche;Macerata;1;0;MC;43044;43044;43044;43044;H211;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;045;043045;Ripe San Ginesio;Ripe San Ginesio;;3;Centro;Marche;Macerata;1;0;MC;43045;43045;43045;43045;H323;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;046;043046;San Ginesio;San Ginesio;;3;Centro;Marche;Macerata;1;0;MC;43046;43046;43046;43046;H876;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;047;043047;San Severino Marche;San Severino Marche;;3;Centro;Marche;Macerata;1;0;MC;43047;43047;43047;43047;I156;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;048;043048;Sant'Angelo in Pontano;Sant'Angelo in Pontano;;3;Centro;Marche;Macerata;1;0;MC;43048;43048;43048;43048;I286;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;049;043049;Sarnano;Sarnano;;3;Centro;Marche;Macerata;1;0;MC;43049;43049;43049;43049;I436;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;050;043050;Sefro;Sefro;;3;Centro;Marche;Macerata;1;0;MC;43050;43050;43050;43050;I569;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;051;043051;Serrapetrona;Serrapetrona;;3;Centro;Marche;Macerata;1;0;MC;43051;43051;43051;43051;I651;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;052;043052;Serravalle di Chienti;Serravalle di Chienti;;3;Centro;Marche;Macerata;1;0;MC;43052;43052;43052;43052;I661;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;053;043053;Tolentino;Tolentino;;3;Centro;Marche;Macerata;1;0;MC;43053;43053;43053;43053;L191;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;054;043054;Treia;Treia;;3;Centro;Marche;Macerata;1;0;MC;43054;43054;43054;43054;L366;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;055;043055;Urbisaglia;Urbisaglia;;3;Centro;Marche;Macerata;1;0;MC;43055;43055;43055;43055;L501;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;056;043056;Ussita;Ussita;;3;Centro;Marche;Macerata;1;0;MC;43056;43056;43056;43056;L517;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;057;043057;Visso;Visso;;3;Centro;Marche;Macerata;1;0;MC;43057;43057;43057;43057;M078;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;043;043;058;043058;Valfornace;Valfornace;;3;Centro;Marche;Macerata;1;0;MC;43058;43058;43058;43058;M382;ITI;ITI3;ITI33;ITI;ITI3;ITI33
11;044;044;001;044001;Acquasanta Terme;Acquasanta Terme;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44001;44001;44001;44001;A044;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;002;044002;Acquaviva Picena;Acquaviva Picena;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44002;44002;44002;44002;A047;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;005;044005;Appignano del Tronto;Appignano del Tronto;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44005;44005;44005;44005;A335;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;006;044006;Arquata del Tronto;Arquata del Tronto;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44006;44006;44006;44006;A437;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;007;044007;Ascoli Piceno;Ascoli Piceno;;3;Centro;Marche;Ascoli Piceno;1;1;AP;44007;44007;44007;44007;A462;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;010;044010;Carassai;Carassai;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44010;44010;44010;44010;B727;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;011;044011;Castel di Lama;Castel di Lama;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44011;44011;44011;44011;C093;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;012;044012;Castignano;Castignano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44012;44012;44012;44012;C321;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;013;044013;Castorano;Castorano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44013;44013;44013;44013;C331;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;014;044014;Colli del Tronto;Colli del Tronto;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44014;44014;44014;44014;C877;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;015;044015;Comunanza;Comunanza;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44015;44015;44015;44015;C935;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;016;044016;Cossignano;Cossignano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44016;44016;44016;44016;D096;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;017;044017;Cupra Marittima;Cupra Marittima;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44017;44017;44017;44017;D210;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;020;044020;Folignano;Folignano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44020;44020;44020;44020;D652;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;021;044021;Force;Force;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44021;44021;44021;44021;D691;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;023;044023;Grottammare;Grottammare;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44023;44023;44023;44023;E207;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;027;044027;Maltignano;Maltignano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44027;44027;44027;44027;E868;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;029;044029;Massignano;Massignano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44029;44029;44029;44029;F044;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;031;044031;Monsampolo del Tronto;Monsampolo del Tronto;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44031;44031;44031;44031;F380;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;032;044032;Montalto delle Marche;Montalto delle Marche;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44032;44032;44032;44032;F415;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;034;044034;Montedinove;Montedinove;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44034;44034;44034;44034;F487;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;036;044036;Montefiore dell'Aso;Montefiore dell'Aso;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44036;44036;44036;44036;F501;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;038;044038;Montegallo;Montegallo;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44038;44038;44038;44038;F516;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;044;044044;Montemonaco;Montemonaco;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44044;44044;44044;44044;F570;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;045;044045;Monteprandone;Monteprandone;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44045;44045;44045;44045;F591;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;054;044054;Offida;Offida;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44054;44054;44054;44054;G005;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;056;044056;Palmiano;Palmiano;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44056;44056;44056;44056;G289;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;063;044063;Ripatransone;Ripatransone;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44063;44063;44063;44063;H321;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;064;044064;Roccafluvione;Roccafluvione;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44064;44064;44064;44064;H390;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;065;044065;Rotella;Rotella;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44065;44065;44065;44065;H588;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;066;044066;San Benedetto del Tronto;San Benedetto del Tronto;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44066;44066;44066;44066;H769;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;071;044071;Spinetoli;Spinetoli;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44071;44071;44071;44071;I912;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;044;044;073;044073;Venarotta;Venarotta;;3;Centro;Marche;Ascoli Piceno;1;0;AP;44073;44073;44073;44073;L728;ITI;ITI3;ITI34;ITI;ITI3;ITI34
11;109;109;001;109001;Altidona;Altidona;;3;Centro;Marche;Fermo;1;0;FM;109001;109001;44003;44003;A233;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;002;109002;Amandola;Amandola;;3;Centro;Marche;Fermo;1;0;FM;109002;109002;44004;44004;A252;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;003;109003;Belmonte Piceno;Belmonte Piceno;;3;Centro;Marche;Fermo;1;0;FM;109003;109003;44008;44008;A760;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;004;109004;Campofilone;Campofilone;;3;Centro;Marche;Fermo;1;0;FM;109004;109004;44009;44009;B534;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;005;109005;Falerone;Falerone;;3;Centro;Marche;Fermo;1;0;FM;109005;109005;44018;44018;D477;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;006;109006;Fermo;Fermo;;3;Centro;Marche;Fermo;1;1;FM;109006;109006;44019;44019;D542;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;007;109007;Francavilla d'Ete;Francavilla d'Ete;;3;Centro;Marche;Fermo;1;0;FM;109007;109007;44022;44022;D760;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;008;109008;Grottazzolina;Grottazzolina;;3;Centro;Marche;Fermo;1;0;FM;109008;109008;44024;44024;E208;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;009;109009;Lapedona;Lapedona;;3;Centro;Marche;Fermo;1;0;FM;109009;109009;44025;44025;E447;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;010;109010;Magliano di Tenna;Magliano di Tenna;;3;Centro;Marche;Fermo;1;0;FM;109010;109010;44026;44026;E807;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;011;109011;Massa Fermana;Massa Fermana;;3;Centro;Marche;Fermo;1;0;FM;109011;109011;44028;44028;F021;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;012;109012;Monsampietro Morico;Monsampietro Morico;;3;Centro;Marche;Fermo;1;0;FM;109012;109012;44030;44030;F379;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;013;109013;Montappone;Montappone;;3;Centro;Marche;Fermo;1;0;FM;109013;109013;44033;44033;F428;ITI;ITI3;ITI35;ITI;ITI3;ITI35
11;109;109;014;109014;Montefalcone Appennino;Montefalcone Appennino;;3;Centro;Marche;Fermo;1;0;FM;109014;109014;44035;44035;F493;ITI;ITI3;ITI35;ITI;ITI3;ITI35
