Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
19;282;082;058;082058;Polizzi Generosa;Polizzi Generosa;;5;Isole;Sicilia;Palermo;3;0;PA;82058;82058;82058;82058;G792;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;059;082059;Pollina;Pollina;;5;Isole;Sicilia;Palermo;3;0;PA;82059;82059;82059;82059;G797;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;060;082060;Prizzi;Prizzi;;5;Isole;Sicilia;Palermo;3;0;PA;82060;82060;82060;82060;H070;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;061;082061;Roccamena;Roccamena;;5;Isole;Sicilia;Palermo;3;0;PA;82061;82061;82061;82061;H422;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;062;082062;Roccapalumba;Roccapalumba;;5;Isole;Sicilia;Palermo;3;0;PA;82062;82062;82062;82062;H428;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;063;082063;San Cipirello;San Cipirello;;5;Isole;Sicilia;Palermo;3;0;PA;82063;82063;82063;82063;H797;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;064;082064;San Giuseppe Jato;San Giuseppe Jato;;5;Isole;Sicilia;Palermo;3;0;PA;82064;82064;82064;82064;H933;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;065;082065;San Mauro Castelverde;San Mauro Castelverde;;5;Isole;Sicilia;Palermo;3;0;PA;82065;82065;82065;82065;I028;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;066;082066;Santa Cristina Gela;Santa Cristina Gela;;5;Isole;Sicilia;Palermo;3;0;PA;82066;82066;82066;82066;I174;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;067;082067;Santa Flavia;Santa Flavia;;5;Isole;Sicilia;Palermo;3;0;PA;82067;82067;82067;82067;I188;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;068;082068;Sciara;Sciara;;5;Isole;Sicilia;Palermo;3;0;PA;82068;82068;82068;82068;I534;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;069;082069;Sclafani Bagni;Sclafani Bagni;;5;Isole;Sicilia;Palermo;3;0;PA;82069;82069;82069;82069;I541;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;070;082070;Termini Imerese;Termini Imerese;;5;Isole;Sicilia;Palermo;3;0;PA;82070;82070;82070;82070;L112;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;071;082071;Terrasini;Terrasini;;5;Isole;Sicilia;Palermo;3;0;PA;82071;82071;82071;82071;L131;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;072;082072;Torretta;Torretta;;5;Isole;Sicilia;Palermo;3;0;PA;82072;82072;82072;82072;L282;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;073;082073;Trabia;Trabia;;5;Isole;Sicilia;Palermo;3;0;PA;82073;82073;82073;82073;L317;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;074;082074;Trappeto;Trappeto;;5;Isole;Sicilia;Palermo;3;0;PA;82074;82074;82074;82074;L332;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;075;082075;Ustica;Ustica;;5;Isole;Sicilia;Palermo;3;0;PA;82075;82075;82075;82075;L519;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;076;082076;Valledolmo;Valledolmo;;5;Isole;Sicilia;Palermo;3;0;PA;82076;82076;82076;82076;L603;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;077;082077;Ventimiglia di Sicilia;Ventimiglia di Sicilia;;5;Isole;Sicilia;Palermo;3;0;PA;82077;82077;82077;82077;L740;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;078;082078;Vicari;Vicari;;5;Isole;Sicilia;Palermo;3;0;PA;82078;82078;82078;82078;L837;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;079;082079;Villabate;Villabate;;5;Isole;Sicilia;Palermo;3;0;PA;82079;82079;82079;82079;L916;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;080;082080;Villafrati;Villafrati;;5;Isole;Sicilia;Palermo;3;0;PA;82080;82080;82080;82080;L951;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;081;082081;Scillato;Scillato;;5;Isole;Sicilia;Palermo;3;0;PA;82081;82081;82081;82081;I538;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;282;082;082;082082;Blufi;Blufi;;5;Isole;Sicilia;Palermo;3;0;PA;82082;82082;82082;82082;M268;ITG;ITG1;ITG12;ITG;ITG1;ITG12
19;283;083;001;083001;Alcara li Fusi;Alcara li Fusi;;5;Isole;Sicilia;Messina;3;0;ME;83001;83001;83001;83001;A177;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;002;083002;Alì;Alì;;5;Isole;Sicilia;Messina;3;0;ME;83002;83002;83002;83002;A194;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;003;083003;Alì Terme;Alì Terme;;5;Isole;Sicilia;Messina;3;0;ME;83003;83003;83003;83003;A201;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;004;083004;Antillo;Antillo;;5;Isole;Sicilia;Messina;3;0;ME;83004;83004;83004;83004;A313;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;005;083005;Barcellona Pozzo di Gotto;Barcellona Pozzo di Gotto;;5;Isole;Sicilia;Messina;3;0;ME;83005;83005;83005;83005;A638;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;006;083006;Basicò;Basicò;;5;Isole;Sicilia;Messina;3;0;ME;83006;83006;83006;83006;A698;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;007;083007;Brolo;Brolo;;5;Isole;Sicilia;Messina;3;0;ME;83007;83007;83007;83007;B198;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;008;083008;Capizzi;Capizzi;;5;Isole;Sicilia;Messina;3;0;ME;83008;83008;83008;83008;B660;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;009;083009;Capo d'Orlando;Capo d'Orlando;;5;Isole;Sicilia;Messina;3;0;ME;83009;83009;83009;83009;B666;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;010;083010;Capri Leone;Capri Leone;;5;Isole;Sicilia;Messina;3;0;ME;83010;83010;83010;83010;B695;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;011;083011;Caronia;Caronia;;5;Isole;Sicilia;Messina;3;0;ME;83011;83011;83011;83011;B804;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;012;083012;Casalvecchio Siculo;Casalvecchio Siculo;;5;Isole;Sicilia;Messina;3;0;ME;83012;83012;83012;83012;B918;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;013;083013;Castel di Lucio;Castel di Lucio;;5;Isole;Sicilia;Messina;3;0;ME;83013;83013;83013;83013;C094;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;014;083014;Castell'Umberto;Castell'Umberto;;5;Isole;Sicilia;Messina;3;0;ME;83014;83014;83014;83014;C051;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;015;083015;Castelmola;Castelmola;;5;Isole;Sicilia;Messina;3;0;ME;83015;83015;83015;83015;C210;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;016;083016;Castroreale;Castroreale;;5;Isole;Sicilia;Messina;3;0;ME;83016;83016;83016;83016;C347;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;017;083017;Cesarò;Cesarò;;5;Isole;Sicilia;Messina;3;0;ME;83017;83017;83017;83017;C568;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;018;083018;Condrò;Condrò;;5;Isole;Sicilia;Messina;3;0;ME;83018;83018;83018;83018;C956;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;019;083019;Falcone;Falcone;;5;Isole;Sicilia;Messina;3;0;ME;83019;83019;83019;83019;D474;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;020;083020;Ficarra;Ficarra;;5;Isole;Sicilia;Messina;3;0;ME;83020;83020;83020;83020;D569;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;021;083021;Fiumedinisi;Fiumedinisi;;5;Isole;Sicilia;Messina;3;0;ME;83021;83021;83021;83021;D622;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;022;083022;Floresta;Floresta;;5;Isole;Sicilia;Messina;3;0;ME;83022;83022;83022;83022;D635;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;023;083023;Fondachelli-Fantina;Fondachelli-Fantina;;5;Isole;Sicilia;Messina;3;0;ME;83023;83023;83023;83023;D661;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;024;083024;Forza d'Agrò;Forza d'Agrò;;5;Isole;Sicilia;Messina;3;0;ME;83024;83024;83024;83024;D733;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;025;083025;Francavilla di Sicilia;Francavilla di Sicilia;;5;Isole;Sicilia;Messina;3;0;ME;83025;83025;83025;83025;D765;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;026;083026;Frazzanò;Frazzanò;;5;Isole;Sicilia;Messina;3;0;ME;83026;83026;83026;83026;D793;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;027;083027;Furci Siculo;Furci Siculo;;5;Isole;Sicilia;Messina;3;0;ME;83027;83027;83027;83027;D824;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;028;083028;Furnari;Furnari;;5;Isole;Sicilia;Messina;3;0;ME;83028;83028;83028;83028;D825;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;029;083029;Gaggi;Gaggi;;5;Isole;Sicilia;Messina;3;0;ME;83029;83029;83029;83029;D844;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;030;083030;Galati Mamertino;Galati Mamertino;;5;Isole;Sicilia;Messina;3;0;ME;83030;83030;83030;83030;D861;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;031;083031;Gallodoro;Gallodoro;;5;Isole;Sicilia;Messina;3;0;ME;83031;83031;83031;83031;D885;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;032;083032;Giardini-Naxos;Giardini-Naxos;;5;Isole;Sicilia;Messina;3;0;ME;83032;83032;83032;83032;E014;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;033;083033;Gioiosa Marea;Gioiosa Marea;;5;Isole;Sicilia;Messina;3;0;ME;83033;83033;83033;83033;E043;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;034;083034;Graniti;Graniti;;5;Isole;Sicilia;Messina;3;0;ME;83034;83034;83034;83034;E142;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;035;083035;Gualtieri Sicaminò;Gualtieri Sicaminò;;5;Isole;Sicilia;Messina;3;0;ME;83035;83035;83035;83035;E233;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;036;083036;Itala;Itala;;5;Isole;Sicilia;Messina;3;0;ME;83036;83036;83036;83036;E374;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;037;083037;Leni;Leni;;5;Isole;Sicilia;Messina;3;0;ME;83037;83037;83037;83037;E523;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;038;083038;Letojanni;Letojanni;;5;Isole;Sicilia;Messina;3;0;ME;83038;83038;83038;83038;E555;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;039;083039;Librizzi;Librizzi;;5;Isole;Sicilia;Messina;3;0;ME;83039;83039;83039;83039;E571;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;040;083040;Limina;Limina;;5;Isole;Sicilia;Messina;3;0;ME;83040;83040;83040;83040;E594;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;041;083041;Lipari;Lipari;;5;Isole;Sicilia;Messina;3;0;ME;83041;83041;83041;83041;E606;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;042;083042;Longi;Longi;;5;Isole;Sicilia;Messina;3;0;ME;83042;83042;83042;83042;E674;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;043;083043;Malfa;Malfa;;5;Isole;Sicilia;Messina;3;0;ME;83043;83043;83043;83043;E855;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;044;083044;Malvagna;Malvagna;;5;Isole;Sicilia;Messina;3;0;ME;83044;83044;83044;83044;E869;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;045;083045;Mandanici;Mandanici;;5;Isole;Sicilia;Messina;3;0;ME;83045;83045;83045;83045;E876;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;046;083046;Mazzarrà Sant'Andrea;Mazzarrà Sant'Andrea;;5;Isole;Sicilia;Messina;3;0;ME;83046;83046;83046;83046;F066;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;047;083047;Merì;Merì;;5;Isole;Sicilia;Messina;3;0;ME;83047;83047;83047;83047;F147;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;048;083048;Messina;Messina;;5;Isole;Sicilia;Messina;3;1;ME;83048;83048;83048;83048;F158;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;049;083049;Milazzo;Milazzo;;5;Isole;Sicilia;Messina;3;0;ME;83049;83049;83049;83049;F206;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;050;083050;Militello Rosmarino;Militello Rosmarino;;5;Isole;Sicilia;Messina;3;0;ME;83050;83050;83050;83050;F210;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;051;083051;Mirto;Mirto;;5;Isole;Sicilia;Messina;3;0;ME;83051;83051;83051;83051;F242;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;052;083052;Mistretta;Mistretta;;5;Isole;Sicilia;Messina;3;0;ME;83052;83052;83052;83052;F251;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;053;083053;Moio Alcantara;Moio Alcantara;;5;Isole;Sicilia;Messina;3;0;ME;83053;83053;83053;83053;F277;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;054;083054;Monforte San Giorgio;Monforte San Giorgio;;5;Isole;Sicilia;Messina;3;0;ME;83054;83054;83054;83054;F359;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;055;083055;Mongiuffi Melia;Mongiuffi Melia;;5;Isole;Sicilia;Messina;3;0;ME;83055;83055;83055;83055;F368;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;056;083056;Montagnareale;Montagnareale;;5;Isole;Sicilia;Messina;3;0;ME;83056;83056;83056;83056;F395;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;057;083057;Montalbano Elicona;Montalbano Elicona;;5;Isole;Sicilia;Messina;3;0;ME;83057;83057;83057;83057;F400;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;058;083058;Motta Camastra;Motta Camastra;;5;Isole;Sicilia;Messina;3;0;ME;83058;83058;83058;83058;F772;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;059;083059;Motta d'Affermo;Motta d'Affermo;;5;Isole;Sicilia;Messina;3;0;ME;83059;83059;83059;83059;F773;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;060;083060;Naso;Naso;;5;Isole;Sicilia;Messina;3;0;ME;83060;83060;83060;83060;F848;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;061;083061;Nizza di Sicilia;Nizza di Sicilia;;5;Isole;Sicilia;Messina;3;0;ME;83061;83061;83061;83061;F901;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;062;083062;Novara di Sicilia;Novara di Sicilia;;5;Isole;Sicilia;Messina;3;0;ME;83062;83062;83062;83062;F951;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;063;083063;Oliveri;Oliveri;;5;Isole;Sicilia;Messina;3;0;ME;83063;83063;83063;83063;G036;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;064;083064;Pace del Mela;Pace del Mela;;5;Isole;Sicilia;Messina;3;0;ME;83064;83064;83064;83064;G209;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;065;083065;Pagliara;Pagliara;;5;Isole;Sicilia;Messina;3;0;ME;83065;83065;83065;83065;G234;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;066;083066;Patti;Patti;;5;Isole;Sicilia;Messina;3;0;ME;83066;83066;83066;83066;G377;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;067;083067;Pettineo;Pettineo;;5;Isole;Sicilia;Messina;3;0;ME;83067;83067;83067;83067;G522;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;068;083068;Piraino;Piraino;;5;Isole;Sicilia;Messina;3;0;ME;83068;83068;83068;83068;G699;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;069;083069;Raccuja;Raccuja;;5;Isole;Sicilia;Messina;3;0;ME;83069;83069;83069;83069;H151;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;070;083070;Reitano;Reitano;;5;Isole;Sicilia;Messina;3;0;ME;83070;83070;83070;83070;H228;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;071;083071;Roccafiorita;Roccafiorita;;5;Isole;Sicilia;Messina;3;0;ME;83071;83071;83071;83071;H405;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;072;083072;Roccalumera;Roccalumera;;5;Isole;Sicilia;Messina;3;0;ME;83072;83072;83072;83072;H418;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;073;083073;Roccavaldina;Roccavaldina;;5;Isole;Sicilia;Messina;3;0;ME;83073;83073;83073;83073;H380;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;074;083074;Roccella Valdemone;Roccella Valdemone;;5;Isole;Sicilia;Messina;3;0;ME;83074;83074;83074;83074;H455;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;075;083075;Rodì Milici;Rodì Milici;;5;Isole;Sicilia;Messina;3;0;ME;83075;83075;83075;83075;H479;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;076;083076;Rometta;Rometta;;5;Isole;Sicilia;Messina;3;0;ME;83076;83076;83076;83076;H519;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;077;083077;San Filippo del Mela;San Filippo del Mela;;5;Isole;Sicilia;Messina;3;0;ME;83077;83077;83077;83077;H842;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;078;083078;San Fratello;San Fratello;;5;Isole;Sicilia;Messina;3;0;ME;83078;83078;83078;83078;H850;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;079;083079;San Marco d'Alunzio;San Marco d'Alunzio;;5;Isole;Sicilia;Messina;3;0;ME;83079;83079;83079;83079;H982;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;080;083080;San Pier Niceto;San Pier Niceto;;5;Isole;Sicilia;Messina;3;0;ME;83080;83080;83080;83080;I084;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;081;083081;San Piero Patti;San Piero Patti;;5;Isole;Sicilia;Messina;3;0;ME;83081;83081;83081;83081;I086;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;082;083082;San Salvatore di Fitalia;San Salvatore di Fitalia;;5;Isole;Sicilia;Messina;3;0;ME;83082;83082;83082;83082;I147;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;083;083083;Santa Domenica Vittoria;Santa Domenica Vittoria;;5;Isole;Sicilia;Messina;3;0;ME;83083;83083;83083;83083;I184;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;084;083084;Sant'Agata di Militello;Sant'Agata di Militello;;5;Isole;Sicilia;Messina;3;0;ME;83084;83084;83084;83084;I199;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;085;083085;Sant'Alessio Siculo;Sant'Alessio Siculo;;5;Isole;Sicilia;Messina;3;0;ME;83085;83085;83085;83085;I215;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;086;083086;Santa Lucia del Mela;Santa Lucia del Mela;;5;Isole;Sicilia;Messina;3;0;ME;83086;83086;83086;83086;I220;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;087;083087;Santa Marina Salina;Santa Marina Salina;;5;Isole;Sicilia;Messina;3;0;ME;83087;83087;83087;83087;I254;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;088;083088;Sant'Angelo di Brolo;Sant'Angelo di Brolo;;5;Isole;Sicilia;Messina;3;0;ME;83088;83088;83088;83088;I283;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;089;083089;Santa Teresa di Riva;Santa Teresa di Riva;;5;Isole;Sicilia;Messina;3;0;ME;83089;83089;83089;83089;I311;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;090;083090;San Teodoro;San Teodoro;;5;Isole;Sicilia;Messina;3;0;ME;83090;83090;83090;83090;I328;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;091;083091;Santo Stefano di Camastra;Santo Stefano di Camastra;;5;Isole;Sicilia;Messina;3;0;ME;83091;83091;83091;83091;I370;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;092;083092;Saponara;Saponara;;5;Isole;Sicilia;Messina;3;0;ME;83092;83092;83092;83092;I420;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;093;083093;Savoca;Savoca;;5;Isole;Sicilia;Messina;3;0;ME;83093;83093;83093;83093;I477;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;094;083094;Scaletta Zanclea;Scaletta Zanclea;;5;Isole;Sicilia;Messina;3;0;ME;83094;83094;83094;83094;I492;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;095;083095;Sinagra;Sinagra;;5;Isole;Sicilia;Messina;3;0;ME;83095;83095;83095;83095;I747;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;096;083096;Spadafora;Spadafora;;5;Isole;Sicilia;Messina;3;0;ME;83096;83096;83096;83096;I881;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;097;083097;Taormina;Taormina;;5;Isole;Sicilia;Messina;3;0;ME;83097;83097;83097;83097;L042;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;098;083098;Torregrotta;Torregrotta;;5;Isole;Sicilia;Messina;3;0;ME;83098;83098;83098;83098;L271;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;099;083099;Tortorici;Tortorici;;5;Isole;Sicilia;Messina;3;0;ME;83099;83099;83099;83099;L308;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;100;083100;Tripi;Tripi;;5;Isole;Sicilia;Messina;3;0;ME;83100;83100;83100;83100;L431;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;101;083101;Tusa;Tusa;;5;Isole;Sicilia;Messina;3;0;ME;83101;83101;83101;83101;L478;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;102;083102;Ucria;Ucria;;5;Isole;Sicilia;Messina;3;0;ME;83102;83102;83102;83102;L482;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;103;083103;Valdina;Valdina;;5;Isole;Sicilia;Messina;3;0;ME;83103;83103;83103;83103;L561;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;104;083104;Venetico;Venetico;;5;Isole;Sicilia;Messina;3;0;ME;83104;83104;83104;83104;L735;ITG;ITG1;ITG13;ITG;ITG1;ITG13
19;283;083;105;083105;Villafranca Tirrena;Villafranca Tirrena;;5;Isole;Sicilia;Messina;3;0;ME;83105;83105;83105;83105;L950;ITG;ITG1;ITG13;ITG;ITG1;ITG13
