Codice Regione;"Codice dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Codice Provincia (Storico)(1);Progressivo del Comune (2);Codice Comune formato alfanumerico;Denominazione (Italiana e straniera);Denominazione in italiano;Denominazione altra lingua;Codice Ripartizione Geografica;Ripartizione geografica;Denominazione Regione;"Denominazione dell'Unità territoriale sovracomunale 
(valida a fini statistici)";Tipologia di Unità territoriale sovracomunale ;Flag Comune capoluogo di provincia/città metropolitana/libero consorzio;Sigla automobilistica;Codice Comune formato numerico;Codice Comune numerico con 110 province (dal 2010 al 2016);Codice Comune numerico con 107 province (dal 2006 al 2009);Codice Comune numerico con 103 province (dal 1995 al 2005);Codice Catastale del comune;Codice NUTS1 2021;Codice NUTS2 2021 (3) ;Codice NUTS3 2021;Codice NUTS1 2024;Codice NUTS2 2024 (3) ;Codice NUTS3 2024
08;036;036;041;036041;Savignano sul Panaro;Savignano sul Panaro;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36041;36041;36041;36041;I473;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;036;036;042;036042;Serramazzoni;Serramazzoni;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36042;36042;36042;36042;F357;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;036;036;043;036043;Sestola;Sestola;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36043;36043;36043;36043;I689;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;036;036;044;036044;Soliera;Soliera;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36044;36044;36044;36044;I802;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;036;036;045;036045;Spilamberto;Spilamberto;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36045;36045;36045;36045;I903;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;036;036;046;036046;Vignola;Vignola;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36046;36046;36046;36046;L885;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;036;036;047;036047;Zocca;Zocca;;2;Nord-est;Emilia-Romagna;Modena;1;0;MO;36047;36047;36047;36047;M183;ITH;ITH5;ITH54;ITH;ITH5;ITH54
08;237;037;001;037001;Anzola dell'Emilia;Anzola dell'Emilia;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37001;37001;37001;37001;A324;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;002;037002;Argelato;Argelato;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37002;37002;37002;37002;A392;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;003;037003;Baricella;Baricella;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37003;37003;37003;37003;A665;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;005;037005;Bentivoglio;Bentivoglio;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37005;37005;37005;37005;A785;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;006;037006;Bologna;Bologna;;2;Nord-est;Emilia-Romagna;Bologna;3;1;BO;37006;37006;37006;37006;A944;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;007;037007;Borgo Tossignano;Borgo Tossignano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37007;37007;37007;37007;B044;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;008;037008;Budrio;Budrio;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37008;37008;37008;37008;B249;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;009;037009;Calderara di Reno;Calderara di Reno;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37009;37009;37009;37009;B399;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;010;037010;Camugnano;Camugnano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37010;37010;37010;37010;B572;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;011;037011;Casalecchio di Reno;Casalecchio di Reno;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37011;37011;37011;37011;B880;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;012;037012;Casalfiumanese;Casalfiumanese;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37012;37012;37012;37012;B892;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;013;037013;Castel d'Aiano;Castel d'Aiano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37013;37013;37013;37013;C075;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;014;037014;Castel del Rio;Castel del Rio;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37014;37014;37014;37014;C086;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;015;037015;Castel di Casio;Castel di Casio;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37015;37015;37015;37015;B969;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;016;037016;Castel Guelfo di Bologna;Castel Guelfo di Bologna;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37016;37016;37016;37016;C121;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;017;037017;Castello d'Argile;Castello d'Argile;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37017;37017;37017;37017;C185;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;019;037019;Castel Maggiore;Castel Maggiore;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37019;37019;37019;37019;C204;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;020;037020;Castel San Pietro Terme;Castel San Pietro Terme;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37020;37020;37020;37020;C265;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;021;037021;Castenaso;Castenaso;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37021;37021;37021;37021;C292;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;022;037022;Castiglione dei Pepoli;Castiglione dei Pepoli;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37022;37022;37022;37022;C296;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;024;037024;Crevalcore;Crevalcore;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37024;37024;37024;37024;D166;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;025;037025;Dozza;Dozza;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37025;37025;37025;37025;D360;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;026;037026;Fontanelice;Fontanelice;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37026;37026;37026;37026;D668;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;027;037027;Gaggio Montano;Gaggio Montano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37027;37027;37027;37027;D847;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;028;037028;Galliera;Galliera;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37028;37028;37028;37028;D878;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;030;037030;Granarolo dell'Emilia;Granarolo dell'Emilia;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37030;37030;37030;37030;E136;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;031;037031;Grizzana Morandi;Grizzana Morandi;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37031;37031;37031;37031;E187;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;032;037032;Imola;Imola;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37032;37032;37032;37032;E289;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;033;037033;Lizzano in Belvedere;Lizzano in Belvedere;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37033;37033;37033;37033;A771;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;034;037034;Loiano;Loiano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37034;37034;37034;37034;E655;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;035;037035;Malalbergo;Malalbergo;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37035;37035;37035;37035;E844;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;036;037036;Marzabotto;Marzabotto;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37036;37036;37036;37036;B689;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;037;037037;Medicina;Medicina;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37037;37037;37037;37037;F083;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;038;037038;Minerbio;Minerbio;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37038;37038;37038;37038;F219;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;039;037039;Molinella;Molinella;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37039;37039;37039;37039;F288;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;040;037040;Monghidoro;Monghidoro;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37040;37040;37040;37040;F363;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;041;037041;Monterenzio;Monterenzio;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37041;37041;37041;37041;F597;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;042;037042;Monte San Pietro;Monte San Pietro;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37042;37042;37042;37042;F627;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;044;037044;Monzuno;Monzuno;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37044;37044;37044;37044;F706;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;045;037045;Mordano;Mordano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37045;37045;37045;37045;F718;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;046;037046;Ozzano dell'Emilia;Ozzano dell'Emilia;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37046;37046;37046;37046;G205;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;047;037047;Pianoro;Pianoro;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37047;37047;37047;37047;G570;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;048;037048;Pieve di Cento;Pieve di Cento;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37048;37048;37048;37048;G643;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;050;037050;Sala Bolognese;Sala Bolognese;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37050;37050;37050;37050;H678;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;051;037051;San Benedetto Val di Sambro;San Benedetto Val di Sambro;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37051;37051;37051;37051;G566;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;052;037052;San Giorgio di Piano;San Giorgio di Piano;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37052;37052;37052;37052;H896;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;053;037053;San Giovanni in Persiceto;San Giovanni in Persiceto;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37053;37053;37053;37053;G467;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;054;037054;San Lazzaro di Savena;San Lazzaro di Savena;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37054;37054;37054;37054;H945;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;055;037055;San Pietro in Casale;San Pietro in Casale;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37055;37055;37055;37055;I110;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;056;037056;Sant'Agata Bolognese;Sant'Agata Bolognese;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37056;37056;37056;37056;I191;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;057;037057;Sasso Marconi;Sasso Marconi;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37057;37057;37057;37057;G972;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;059;037059;Vergato;Vergato;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37059;37059;37059;37059;L762;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;060;037060;Zola Predosa;Zola Predosa;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37060;37060;37060;37060;M185;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;061;037061;Valsamoggia;Valsamoggia;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37061;37061;37061;37061;M320;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;237;037;062;037062;Alto Reno Terme;Alto Reno Terme;;2;Nord-est;Emilia-Romagna;Bologna;3;0;BO;37062;37062;37062;37062;M369;ITH;ITH5;ITH55;ITH;ITH5;ITH55
08;038;038;001;038001;Argenta;Argenta;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38001;38001;38001;38001;A393;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;003;038003;Bondeno;Bondeno;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38003;38003;38003;38003;A965;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;004;038004;Cento;Cento;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38004;38004;38004;38004;C469;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;005;038005;Codigoro;Codigoro;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38005;38005;38005;38005;C814;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;006;038006;Comacchio;Comacchio;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38006;38006;38006;38006;C912;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;007;038007;Copparo;Copparo;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38007;38007;38007;38007;C980;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;008;038008;Ferrara;Ferrara;;2;Nord-est;Emilia-Romagna;Ferrara;1;1;FE;38008;38008;38008;38008;D548;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;010;038010;Jolanda di Savoia;Jolanda di Savoia;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38010;38010;38010;38010;E320;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;011;038011;Lagosanto;Lagosanto;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38011;38011;38011;38011;E410;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;012;038012;Masi Torello;Masi Torello;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38012;38012;38012;38012;F016;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;014;038014;Mesola;Mesola;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38014;38014;38014;38014;F156;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;017;038017;Ostellato;Ostellato;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38017;38017;38017;38017;G184;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;018;038018;Poggio Renatico;Poggio Renatico;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38018;38018;38018;38018;G768;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;019;038019;Portomaggiore;Portomaggiore;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38019;38019;38019;38019;G916;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;022;038022;Vigarano Mainarda;Vigarano Mainarda;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38022;38022;38022;38022;L868;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;023;038023;Voghiera;Voghiera;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38023;38023;38023;38023;M110;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;025;038025;Goro;Goro;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38025;38025;38025;38025;E107;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;027;038027;Fiscaglia;Fiscaglia;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38027;38027;38027;38027;M323;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;028;038028;Terre del Reno;Terre del Reno;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38028;38028;38028;38028;M381;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;029;038029;Riva del Po;Riva del Po;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38029;38029;38029;38029;M410;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;038;038;030;038030;Tresignana;Tresignana;;2;Nord-est;Emilia-Romagna;Ferrara;1;0;FE;38030;38030;38030;38030;M409;ITH;ITH5;ITH56;ITH;ITH5;ITH56
08;039;039;001;039001;Alfonsine;Alfonsine;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39001;39001;39001;39001;A191;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;002;039002;Bagnacavallo;Bagnacavallo;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39002;39002;39002;39002;A547;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;003;039003;Bagnara di Romagna;Bagnara di Romagna;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39003;39003;39003;39003;A551;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;004;039004;Brisighella;Brisighella;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39004;39004;39004;39004;B188;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;005;039005;Casola Valsenio;Casola Valsenio;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39005;39005;39005;39005;B982;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;006;039006;Castel Bolognese;Castel Bolognese;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39006;39006;39006;39006;C065;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;007;039007;Cervia;Cervia;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39007;39007;39007;39007;C553;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;008;039008;Conselice;Conselice;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39008;39008;39008;39008;C963;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;009;039009;Cotignola;Cotignola;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39009;39009;39009;39009;D121;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;010;039010;Faenza;Faenza;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39010;39010;39010;39010;D458;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;011;039011;Fusignano;Fusignano;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39011;39011;39011;39011;D829;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;012;039012;Lugo;Lugo;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39012;39012;39012;39012;E730;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;013;039013;Massa Lombarda;Massa Lombarda;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39013;39013;39013;39013;F029;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;014;039014;Ravenna;Ravenna;;2;Nord-est;Emilia-Romagna;Ravenna;1;1;RA;39014;39014;39014;39014;H199;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;015;039015;Riolo Terme;Riolo Terme;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39015;39015;39015;39015;H302;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;016;039016;Russi;Russi;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39016;39016;39016;39016;H642;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;017;039017;Sant'Agata sul Santerno;Sant'Agata sul Santerno;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39017;39017;39017;39017;I196;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;039;039;018;039018;Solarolo;Solarolo;;2;Nord-est;Emilia-Romagna;Ravenna;1;0;RA;39018;39018;39018;39018;I787;ITH;ITH5;ITH57;ITH;ITH5;ITH57
08;040;040;001;040001;Bagno di Romagna;Bagno di Romagna;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40001;40001;40001;40001;A565;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;003;040003;Bertinoro;Bertinoro;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40003;40003;40003;40003;A809;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;004;040004;Borghi;Borghi;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40004;40004;40004;40004;B001;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;005;040005;Castrocaro Terme e Terra del Sole;Castrocaro Terme e Terra del Sole;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40005;40005;40005;40005;C339;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;007;040007;Cesena;Cesena;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40007;40007;40007;40007;C573;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;008;040008;Cesenatico;Cesenatico;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40008;40008;40008;40008;C574;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;009;040009;Civitella di Romagna;Civitella di Romagna;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40009;40009;40009;40009;C777;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;011;040011;Dovadola;Dovadola;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40011;40011;40011;40011;D357;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;012;040012;Forlì;Forlì;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;1;FC;40012;40012;40012;40012;D704;ITH;ITH5;ITH58;ITH;ITH5;ITH58
08;040;040;013;040013;Forlimpopoli;Forlimpopoli;;2;Nord-est;Emilia-Romagna;Forlì-Cesena;1;0;FC;40013;40013;40013;40013;D705;ITH;ITH5;ITH58;ITH;ITH5;ITH58
